,2017ppp_poor_215,2017ppp_poor_365,2017ppp_poor_685,2021ppp_poor_300,2021ppp_poor_420,2021ppp_poor_830,year,level,area,dem,SourceSheet,sector,sector2,state,age_cat1,age_cat2,age_cat3,age_cat4,edu_cat1,edu_cat2,edu_cat3,edu_cat4,edu_cat5,edu_cat6,gender_cat1,gender_cat2,hhsize_cat1,hhsize_cat2,hhsize_cat3,hhsize_cat4,owns_dwelling,inc_selfemp,inc_casual,inc_salaried
4356,0.012993236,0.376705012,0.950686432,0.029755764,0.312846047,0.950686432,2022,State,urban/rural,HH Size,sector_state,0,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA
4357,0.001980984,0.141566922,0.796098165,0.008508143,0.106412138,0.797632884,2022,State,urban/rural,HH Size,sector_state,0,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA
4358,0.001582261,0.060518851,0.582056728,0.004059277,0.046891576,0.584664283,2022,State,urban/rural,HH Size,sector_state,0,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA
4359,0.016743362,0.055915981,0.389580806,0.023284466,0.052640433,0.391808294,2022,State,urban/rural,HH Size,sector_state,0,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA
4360,0.008658681,0.379222513,0.942912753,0.035534539,0.319187948,0.944475795,2022,State,urban/rural,HH Size,sector_state,0,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA
4361,0.000376743,0.10090968,0.796572951,0.005359067,0.075680722,0.798069464,2022,State,urban/rural,HH Size,sector_state,0,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA
4362,0.001686509,0.021737411,0.569778596,0.002063774,0.013399808,0.573100982,2022,State,urban/rural,HH Size,sector_state,0,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA
4363,0.002270968,0.042611389,0.542900587,0.002270968,0.040148391,0.544804088,2022,State,urban/rural,HH Size,sector_state,0,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA
4364,0,0,0.892365819,0,0,0.892365819,2022,State,urban/rural,HH Size,sector_state,0,0,Goa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA
4365,0,0.046555654,0.583880635,0.004143066,0.036455771,0.594671055,2022,State,urban/rural,HH Size,sector_state,0,0,Goa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA
4366,0,0.013591191,0.213634304,0,0.008331515,0.218867993,2022,State,urban/rural,HH Size,sector_state,0,0,Goa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA
4367,0,0,0.239841569,0,0,0.281621681,2022,State,urban/rural,HH Size,sector_state,0,0,Goa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA
4368,0,0.076874051,0.949102022,0,0.076874051,0.949102022,2022,State,urban/rural,HH Size,sector_state,0,0,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA
4369,0,0,0.664791388,0,0,0.664791388,2022,State,urban/rural,HH Size,sector_state,0,0,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA
4370,0,0,0.024920634,0,0,0.024920634,2022,State,urban/rural,HH Size,sector_state,0,0,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA
4371,0,0,0,0,0,0,2022,State,urban/rural,HH Size,sector_state,0,0,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA
4372,0.027347313,0.294169539,0.919051003,0.047199519,0.237048957,0.919051003,2022,State,urban/rural,HH Size,sector_state,0,0,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA
4373,0.003687336,0.117295157,0.748066336,0.011066467,0.092367126,0.749422712,2022,State,urban/rural,HH Size,sector_state,0,0,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA
4374,0.001767434,0.032547859,0.430121313,0.002876661,0.026605051,0.43290696,2022,State,urban/rural,HH Size,sector_state,0,0,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA
4375,0.002500598,0.043613571,0.256664702,0.002500598,0.031011516,0.260829589,2022,State,urban/rural,HH Size,sector_state,0,0,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA
4376,0.007302294,0.237518534,0.932295697,0.043015063,0.177867449,0.932295697,2022,State,urban/rural,HH Size,sector_state,0,0,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA
4377,0.002580952,0.092586141,0.762543416,0.006123117,0.071943668,0.764096105,2022,State,urban/rural,HH Size,sector_state,0,0,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA
4378,0.002364349,0.043746688,0.532629578,0.005161063,0.033570163,0.534339696,2022,State,urban/rural,HH Size,sector_state,0,0,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA
4379,0.006010771,0.045652786,0.429706314,0.011433147,0.036820967,0.432707905,2022,State,urban/rural,HH Size,sector_state,0,0,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA
4380,0,0.201563305,0.87480851,0.115944339,0.201563305,0.87480851,2022,State,urban/rural,HH Size,sector_state,0,0,Puducherry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA
4381,0,0.031811454,0.742681521,0,0.022376282,0.746134991,2022,State,urban/rural,HH Size,sector_state,0,0,Puducherry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA
4382,0,0.006687577,0.503782178,0,0,0.503782178,2022,State,urban/rural,HH Size,sector_state,0,0,Puducherry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA
4383,0,0,0.245648115,0,0,0.245648115,2022,State,urban/rural,HH Size,sector_state,0,0,Puducherry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA
4384,0,0.029397301,0.754027133,0,0.017054033,0.754027133,2022,State,urban/rural,HH Size,sector_state,0,0,Andaman and Nicobar Islands,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA
4385,0,0.010988085,0.434012569,0,0.005344668,0.436711988,2022,State,urban/rural,HH Size,sector_state,0,0,Andaman and Nicobar Islands,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA
4386,0,0.010528338,0.204432704,0,0,0.20867928,2022,State,urban/rural,HH Size,sector_state,0,0,Andaman and Nicobar Islands,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA
4387,0,0.014709918,0.066821226,0.014709918,0.014709918,0.066821226,2022,State,urban/rural,HH Size,sector_state,0,0,Andaman and Nicobar Islands,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA
4388,0.0214459,0.391322854,0.946911916,0.057202939,0.344715189,0.946911916,2022,State,urban/rural,HH Size,sector_state,0,0,Telangana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA
4389,0.006320082,0.161649415,0.871467283,0.012836492,0.115229983,0.875095112,2022,State,urban/rural,HH Size,sector_state,0,0,Telangana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA
4390,0.001686992,0.052976935,0.673041508,0.003281475,0.041633109,0.674985988,2022,State,urban/rural,HH Size,sector_state,0,0,Telangana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA
4391,0.004200006,0.03567902,0.622448859,0.004200006,0.020458802,0.62498044,2022,State,urban/rural,HH Size,sector_state,0,0,Telangana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA
4392,0.07295233,0.394411809,0.954373662,0.144597515,0.378032593,0.964604629,2022,State,urban/rural,HH Size,sector_state,0,0,Ladakh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA
4393,0.013785072,0.267249148,0.797152297,0.070074386,0.245828543,0.80102481,2022,State,urban/rural,HH Size,sector_state,0,0,Ladakh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA
4394,0,0,0.530780546,0,0,0.530780546,2022,State,urban/rural,HH Size,sector_state,0,0,Ladakh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA
4395,0,0,0.137829727,0,0,0.137829727,2022,State,urban/rural,HH Size,sector_state,0,0,Ladakh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA
4396,0.012599591,0.149462026,0.881650716,0.035877356,0.124743676,0.881650716,2022,State,urban/rural,HH Size,sector_state,1,1,Jammu and Kashmir,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA
4397,0.004505581,0.0674289,0.566382728,0.007443005,0.053806398,0.572957728,2022,State,urban/rural,HH Size,sector_state,1,1,Jammu and Kashmir,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA
4398,0,0.014103934,0.323805496,0,0.008734623,0.323805496,2022,State,urban/rural,HH Size,sector_state,1,1,Jammu and Kashmir,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA
4399,0,0.022738872,0.201814377,0,0.017054154,0.201814377,2022,State,urban/rural,HH Size,sector_state,1,1,Jammu and Kashmir,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA
4400,0,0.212150982,0.728377544,0.027922175,0.108269615,0.728377544,2022,State,urban/rural,HH Size,sector_state,1,1,Himachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA
4401,0,0.076482618,0.610594492,0.024776323,0.068496796,0.610594492,2022,State,urban/rural,HH Size,sector_state,1,1,Himachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA
4402,0,0.02642622,0.336394225,0,0.011024734,0.336394225,2022,State,urban/rural,HH Size,sector_state,1,1,Himachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA
4403,0,0.055786171,0.170783924,0.040831959,0.055786171,0.170783924,2022,State,urban/rural,HH Size,sector_state,1,1,Himachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA
4404,0.007651649,0.200599053,0.846599816,0.033541897,0.17209,0.856000235,2022,State,urban/rural,HH Size,sector_state,1,1,Punjab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA
4405,0.003347773,0.107734998,0.652885864,0.008884214,0.077727852,0.65714102,2022,State,urban/rural,HH Size,sector_state,1,1,Punjab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA
4406,0,0.007696794,0.344474999,0,0.00625388,0.350854475,2022,State,urban/rural,HH Size,sector_state,1,1,Punjab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA
4407,0,0.000745462,0.12395655,0,0.000745462,0.134241511,2022,State,urban/rural,HH Size,sector_state,1,1,Punjab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA
4408,0,0,0.463244053,0,0,0.463244053,2022,State,urban/rural,HH Size,sector_state,1,1,Chandigarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA
4409,0,0,0.196493333,0,0,0.196493333,2022,State,urban/rural,HH Size,sector_state,1,1,Chandigarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA
4410,0,0,0.032542,0,0,0.032542,2022,State,urban/rural,HH Size,sector_state,1,1,Chandigarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA
4411,0,0,0,0,0,0,2022,State,urban/rural,HH Size,sector_state,1,1,Chandigarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA
4412,0.008821952,0.238650802,0.835782685,0.046668164,0.217603107,0.835782685,2022,State,urban/rural,HH Size,sector_state,1,1,Uttarakhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA
4413,0.004085469,0.12354926,0.625240598,0.017387715,0.10730944,0.626270967,2022,State,urban/rural,HH Size,sector_state,1,1,Uttarakhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA
4414,0,0.011041126,0.317051977,0,0.011041126,0.319291176,2022,State,urban/rural,HH Size,sector_state,1,1,Uttarakhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA
4415,0,0.009793776,0.194515657,0,0.009793776,0.194515657,2022,State,urban/rural,HH Size,sector_state,1,1,Uttarakhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA
4416,0.055879035,0.276523072,0.81490578,0.087966562,0.236999207,0.81490578,2022,State,urban/rural,HH Size,sector_state,1,1,Haryana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA
4417,0.010396734,0.115191966,0.576001564,0.01613654,0.095720982,0.578493969,2022,State,urban/rural,HH Size,sector_state,1,1,Haryana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA
4418,0.005163594,0.038749431,0.399093012,0.014119649,0.028991633,0.399093012,2022,State,urban/rural,HH Size,sector_state,1,1,Haryana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA
4419,0,0,0.083863767,0,0,0.092436076,2022,State,urban/rural,HH Size,sector_state,1,1,Haryana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA
4420,0.034871201,0.358432255,0.88839693,0.081464508,0.353937725,0.88839693,2022,State,urban/rural,HH Size,sector_state,1,1,Delhi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA
4421,0.003117953,0.100570866,0.684665523,0.007541931,0.071395197,0.686222774,2022,State,urban/rural,HH Size,sector_state,1,1,Delhi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA
4422,0.000316543,0.003689652,0.351365161,0.000316543,0.002480415,0.351670802,2022,State,urban/rural,HH Size,sector_state,1,1,Delhi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA
4423,0.001240496,0.001240496,0.046712401,0.001240496,0.001240496,0.054368207,2022,State,urban/rural,HH Size,sector_state,1,1,Delhi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA
4424,0.015851716,0.289604831,0.871022,0.047924579,0.244958895,0.871936227,2022,State,urban/rural,HH Size,sector_state,1,1,Rajasthan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA
4425,0.008792912,0.136627975,0.711655437,0.023548534,0.1119218,0.712116559,2022,State,urban/rural,HH Size,sector_state,1,1,Rajasthan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA
4426,0.002497362,0.058132046,0.42303799,0.009658023,0.046236213,0.425135806,2022,State,urban/rural,HH Size,sector_state,1,1,Rajasthan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA
4427,0.003199124,0.021247262,0.208427804,0.003199124,0.019403448,0.211923649,2022,State,urban/rural,HH Size,sector_state,1,1,Rajasthan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA
4428,0.043400627,0.502253581,0.948094709,0.104139676,0.448015653,0.948094709,2022,State,urban/rural,HH Size,sector_state,1,1,Uttar Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA
4429,0.005185351,0.198730275,0.795973907,0.019664082,0.15570035,0.798581679,2022,State,urban/rural,HH Size,sector_state,1,1,Uttar Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA
4430,0.001932958,0.055778175,0.535232863,0.004750226,0.036304426,0.536342648,2022,State,urban/rural,HH Size,sector_state,1,1,Uttar Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA
4431,0.004412186,0.016747638,0.223947493,0.007002175,0.014872505,0.223947493,2022,State,urban/rural,HH Size,sector_state,1,1,Uttar Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA
4432,0.050706412,0.488987453,0.934291184,0.130652192,0.428244715,0.938744117,2022,State,urban/rural,HH Size,sector_state,1,1,Bihar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA
4433,0.010909021,0.213899799,0.792791314,0.023087216,0.171935683,0.79535682,2022,State,urban/rural,HH Size,sector_state,1,1,Bihar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA
4434,0,0.062838839,0.541547582,0.003383131,0.041546229,0.543143031,2022,State,urban/rural,HH Size,sector_state,1,1,Bihar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA
4435,0,0.018048542,0.090279873,0,0.018048542,0.090279873,2022,State,urban/rural,HH Size,sector_state,1,1,Bihar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA
4436,0,0.06780905,0.683841275,0,0.048508449,0.683841275,2022,State,urban/rural,HH Size,sector_state,1,1,Sikkim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA
4437,0,0.017290298,0.46058319,0.002640544,0.013769574,0.46058319,2022,State,urban/rural,HH Size,sector_state,1,1,Sikkim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA
4438,0,0,0.107135624,0,0,0.107135624,2022,State,urban/rural,HH Size,sector_state,1,1,Sikkim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA
4439,0,0,0.001739616,0,0,0.001739616,2022,State,urban/rural,HH Size,sector_state,1,1,Sikkim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA
4440,0.012560209,0.367270671,0.872408646,0.024754243,0.353014905,0.872408646,2022,State,urban/rural,HH Size,sector_state,1,1,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA
4441,0.004079796,0.098784953,0.656714672,0.013482065,0.088979061,0.658214616,2022,State,urban/rural,HH Size,sector_state,1,1,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA
4442,0,0.030762973,0.308965575,0,0.022750016,0.310697205,2022,State,urban/rural,HH Size,sector_state,1,1,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA
4443,0,0,0.032739776,0,0,0.036505352,2022,State,urban/rural,HH Size,sector_state,1,1,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA
4444,0,0.199379951,0.921071516,0.013460753,0.199379951,0.921071516,2022,State,urban/rural,HH Size,sector_state,1,1,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA
4445,0.000586724,0.071347567,0.702205426,0.010602959,0.054397146,0.704347994,2022,State,urban/rural,HH Size,sector_state,1,1,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA
4446,0,0.021111915,0.44050817,0,0.015278653,0.443283047,2022,State,urban/rural,HH Size,sector_state,1,1,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA
4447,0,0,0.050722633,0,0,0.050722633,2022,State,urban/rural,HH Size,sector_state,1,1,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA
4448,0.047723741,0.471661896,0.960355806,0.114498612,0.406328272,0.960355806,2022,State,urban/rural,HH Size,sector_state,1,1,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA
4449,0.019128464,0.329926186,0.910944406,0.043376856,0.274444216,0.911465896,2022,State,urban/rural,HH Size,sector_state,1,1,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA
4450,0.00110828,0.167297468,0.782545373,0.022784891,0.142569307,0.784004377,2022,State,urban/rural,HH Size,sector_state,1,1,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA
4451,0,0.146134202,0.679245974,0,0.125235787,0.679245974,2022,State,urban/rural,HH Size,sector_state,1,1,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA
4452,0.04532343,0.212015581,0.916454965,0.053005581,0.167415648,0.916454965,2022,State,urban/rural,HH Size,sector_state,1,1,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA
4453,0,0.053653026,0.659151196,0.00117495,0.036764495,0.659653243,2022,State,urban/rural,HH Size,sector_state,1,1,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA
4454,0,0.012344153,0.273467287,0,0.009651933,0.276715094,2022,State,urban/rural,HH Size,sector_state,1,1,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA
4455,0,0,0,0,0,0,2022,State,urban/rural,HH Size,sector_state,1,1,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA
4456,0,0.071588796,0.817165338,0,0.071588796,0.817165338,2022,State,urban/rural,HH Size,sector_state,1,1,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA
4457,0,0.01753536,0.584634889,0,0.013183558,0.588657206,2022,State,urban/rural,HH Size,sector_state,1,1,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA
4458,0,0.00518425,0.294290313,0,0.00518425,0.299509455,2022,State,urban/rural,HH Size,sector_state,1,1,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA
4459,0,0,0.063322423,0,0,0.063322423,2022,State,urban/rural,HH Size,sector_state,1,1,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA
4460,0.033675907,0.285771372,0.880902123,0.088130907,0.241437077,0.880902123,2022,State,urban/rural,HH Size,sector_state,1,1,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA
4461,0.006482281,0.067204615,0.691092729,0.008954665,0.056002988,0.695185045,2022,State,urban/rural,HH Size,sector_state,1,1,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA
4462,0,0.031336823,0.456966825,0,0.021019582,0.460112905,2022,State,urban/rural,HH Size,sector_state,1,1,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA
4463,0,0,0.045611225,0,0,0.045611225,2022,State,urban/rural,HH Size,sector_state,1,1,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA
4464,0.051715272,0.474683639,0.885820064,0.099857843,0.443070068,0.885820064,2022,State,urban/rural,HH Size,sector_state,1,1,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA
4465,0.011901571,0.215332404,0.79128375,0.02730267,0.176382844,0.792752624,2022,State,urban/rural,HH Size,sector_state,1,1,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA
4466,0.000560151,0.030137602,0.526028786,0.002035161,0.024011643,0.526028786,2022,State,urban/rural,HH Size,sector_state,1,1,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA
4467,0,0.002909449,0.119050422,0,0.002909449,0.119050422,2022,State,urban/rural,HH Size,sector_state,1,1,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA
4468,0.055861077,0.425334225,0.883824721,0.138138185,0.384879304,0.887517662,2022,State,urban/rural,HH Size,sector_state,1,1,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA
