,m_poor_1_33,g01_edu_1,g01_atten_1,g01_cm_1,g01_nutri_1,g01_elec_1,g01_toilet_1,g01_water_1,g01_house_1,g01_fuel_1,g01_asset_1,round,level,area,dem,SourceSheet,sector,StateName,head_age_cat,edu_group,head_gender,hhsize_cat,own_house,agri_land
8374,0,0.310076296,0,0,0.003982057,0.221407339,0.594813049,0.044093661,0.594080627,0.448740393,0.3220388,4,State,urban/rural,HH Size,statesector,0,Uttar Pradesh,NA,NA,NA,1,NA,NA
8375,1,0.989407957,0,0.003787973,0.026770499,0.72015214,0.934716702,0.058954127,0.946925402,0.943260014,0.817421675,4,State,urban/rural,HH Size,statesector,0,Uttar Pradesh,NA,NA,NA,1,NA,NA
8376,0,0.073671862,0.001595441,0.004845565,0.056962382,0.290606439,0.693878829,0.031157508,0.709271252,0.70458436,0.168053955,4,State,urban/rural,HH Size,statesector,0,Uttar Pradesh,NA,NA,NA,2 to 3,NA,NA
8377,1,0.777960539,0.046657283,0.062770374,0.33874774,0.625190616,0.936236441,0.060729627,0.955116034,0.961759627,0.504575968,4,State,urban/rural,HH Size,statesector,0,Uttar Pradesh,NA,NA,NA,2 to 3,NA,NA
8378,0,0.019530794,0.008876123,0.007307042,0.135504097,0.234169394,0.661213577,0.036590461,0.700650573,0.723145485,0.077374712,4,State,urban/rural,HH Size,statesector,0,Uttar Pradesh,NA,NA,NA,4 to 6,NA,NA
8379,1,0.444376856,0.183115751,0.098480582,0.756452143,0.536002755,0.924961567,0.059918161,0.951415002,0.955981493,0.257393897,4,State,urban/rural,HH Size,statesector,0,Uttar Pradesh,NA,NA,NA,4 to 6,NA,NA
8380,0,0.01020768,0.022966778,0.011862183,0.276711941,0.167974532,0.528643191,0.029328335,0.640155911,0.734892905,0.031968035,4,State,urban/rural,HH Size,statesector,0,Uttar Pradesh,NA,NA,NA,7+,NA,NA
8381,1,0.25819388,0.310355216,0.110544518,0.847262502,0.463050634,0.890721262,0.056681193,0.943337262,0.965632737,0.145663232,4,State,urban/rural,HH Size,statesector,0,Uttar Pradesh,NA,NA,NA,7+,NA,NA
8382,0,0.112102158,0,0,0.131701112,0.269899875,0.5138641,0,0.62760222,0.4826096,0.164591581,4,State,urban/rural,HH Size,statesector,0,Uttar Pradesh,NA,NA,NA,NA,NA,NA
8383,1,0.924439251,0,0,0.90137893,0.7111395,1,0,0.90137893,1,0.681314945,4,State,urban/rural,HH Size,statesector,0,Uttar Pradesh,NA,NA,NA,NA,NA,NA
8384,0,0.264798105,0,0,0.017339287,0.039191708,0.36417532,0.09866944,0.14329575,0.047915887,0.218848497,4,State,urban/rural,HH Size,statesector,1,Uttar Pradesh,NA,NA,NA,1,NA,NA
8385,1,0.97671783,0,0.006388092,0.039707553,0.446047992,0.877379537,0.185851723,0.859712303,0.687973619,0.807643473,4,State,urban/rural,HH Size,statesector,1,Uttar Pradesh,NA,NA,NA,1,NA,NA
8386,0,0.094119549,0.003922917,0.010054911,0.083196573,0.019481964,0.272690654,0.085261196,0.158580303,0.073622048,0.095136844,4,State,urban/rural,HH Size,statesector,1,Uttar Pradesh,NA,NA,NA,2 to 3,NA,NA
8387,1,0.854115665,0.119882233,0.09674108,0.366141975,0.305207908,0.781411409,0.104835719,0.712825596,0.676814556,0.560081303,4,State,urban/rural,HH Size,statesector,1,Uttar Pradesh,NA,NA,NA,2 to 3,NA,NA
8388,0,0.037474114,0.020656379,0.009100062,0.195189819,0.0187883,0.260030448,0.089981534,0.198612407,0.114530489,0.037718765,4,State,urban/rural,HH Size,statesector,1,Uttar Pradesh,NA,NA,NA,4 to 6,NA,NA
8389,1,0.660211921,0.336844623,0.117719851,0.699264586,0.206471488,0.714280069,0.107908018,0.632982075,0.59582001,0.314356327,4,State,urban/rural,HH Size,statesector,1,Uttar Pradesh,NA,NA,NA,4 to 6,NA,NA
8390,0,0.023226697,0.054744937,0.01418915,0.363026947,0.01654591,0.187189892,0.061869964,0.252042055,0.193220392,0.025993312,4,State,urban/rural,HH Size,statesector,1,Uttar Pradesh,NA,NA,NA,7+,NA,NA
8391,1,0.507156372,0.545384288,0.142585322,0.777118385,0.179211512,0.537877142,0.077237368,0.636888444,0.665676177,0.20368357,4,State,urban/rural,HH Size,statesector,1,Uttar Pradesh,NA,NA,NA,7+,NA,NA
8392,0,0,0,0,0,0,0.217172205,0,0,0,0,4,State,urban/rural,HH Size,statesector,1,Uttar Pradesh,NA,NA,NA,NA,NA,NA
8393,0,0.392194629,0,0,0.002633855,0.02191421,0.376593113,0.057520639,0.305986255,0.285252333,0.297907263,4,State,urban/rural,HH Size,statesector,0,Uttarakhand,NA,NA,NA,1,NA,NA
8394,1,0.987941623,0,0.003184803,0.014400337,0.194560438,0.759217501,0.240749598,0.909280062,0.933220148,0.923033953,4,State,urban/rural,HH Size,statesector,0,Uttarakhand,NA,NA,NA,1,NA,NA
8395,0,0.09295091,0.001175227,0.006943491,0.082969956,0.017448885,0.31608215,0.143869311,0.408615142,0.551855564,0.186557502,4,State,urban/rural,HH Size,statesector,0,Uttarakhand,NA,NA,NA,2 to 3,NA,NA
8396,1,0.72410661,0.016972745,0.038402967,0.352700979,0.141821533,0.815099239,0.228080437,0.877141654,0.967390001,0.659182668,4,State,urban/rural,HH Size,statesector,0,Uttarakhand,NA,NA,NA,2 to 3,NA,NA
8397,0,0.023907445,0.00804388,0.007758424,0.190102249,0.009797395,0.310560375,0.111612089,0.394902855,0.630019605,0.117696889,4,State,urban/rural,HH Size,statesector,0,Uttarakhand,NA,NA,NA,4 to 6,NA,NA
8398,1,0.320245624,0.100270934,0.078696474,0.830631554,0.095830821,0.74782902,0.250905573,0.836190462,0.954221666,0.429626077,4,State,urban/rural,HH Size,statesector,0,Uttarakhand,NA,NA,NA,4 to 6,NA,NA
8399,0,0.017539866,0.027406003,0.012084354,0.354544818,0.010091256,0.234048232,0.074529693,0.376640767,0.730915427,0.081903853,4,State,urban/rural,HH Size,statesector,0,Uttarakhand,NA,NA,NA,7+,NA,NA
8400,1,0.243427515,0.269053906,0.112335511,0.879211307,0.077397995,0.730320156,0.195911035,0.811105847,0.969813108,0.357681036,4,State,urban/rural,HH Size,statesector,0,Uttarakhand,NA,NA,NA,7+,NA,NA
8401,0,0.56465286,0,0,0,0,0.245465606,0.10118717,0,0.216256201,0,4,State,urban/rural,HH Size,statesector,0,Uttarakhand,NA,NA,NA,NA,NA,NA
8402,0,0.195358515,0,0,0.014703915,0,0.417696506,0.015696278,0.069310248,0.012125622,0.28458485,4,State,urban/rural,HH Size,statesector,1,Uttarakhand,NA,NA,NA,1,NA,NA
8403,1,1,0,0,0.131464928,0.3816728,0.746516824,0,1,0.448101044,1,4,State,urban/rural,HH Size,statesector,1,Uttarakhand,NA,NA,NA,1,NA,NA
8404,0,0.08185529,0,0.005517451,0.092042528,0.001521281,0.232805476,0.011088558,0.070111275,0.043806151,0.054912791,4,State,urban/rural,HH Size,statesector,1,Uttarakhand,NA,NA,NA,2 to 3,NA,NA
8405,1,0.856232882,0.057717495,0.257124037,0.420084715,0.07334771,0.7343871,0.034125105,0.361727566,0.77221173,0.491891056,4,State,urban/rural,HH Size,statesector,1,Uttarakhand,NA,NA,NA,2 to 3,NA,NA
8406,0,0.027017705,0.011409961,0.006490738,0.231416285,0.00310225,0.237855107,0.012780621,0.081409141,0.086943477,0.025197623,4,State,urban/rural,HH Size,statesector,1,Uttarakhand,NA,NA,NA,4 to 6,NA,NA
8407,1,0.833249867,0.261318088,0.139807329,0.743597388,0.046606779,0.672743678,0.054640923,0.386603951,0.56597048,0.306166589,4,State,urban/rural,HH Size,statesector,1,Uttarakhand,NA,NA,NA,4 to 6,NA,NA
8408,0,0.011021526,0.031743255,0.013811307,0.328966737,0.003219059,0.169636041,0.009705693,0.107597306,0.190637022,0.018991042,4,State,urban/rural,HH Size,statesector,1,Uttarakhand,NA,NA,NA,7+,NA,NA
8409,1,0.53082782,0.517844021,0.210027933,0.845895171,0.031443734,0.483981937,0.062591471,0.351838857,0.784696519,0.190858051,4,State,urban/rural,HH Size,statesector,1,Uttarakhand,NA,NA,NA,7+,NA,NA
8410,0,0,0,0,0,0,1,0,0,1,0,4,State,urban/rural,HH Size,statesector,1,Uttarakhand,NA,NA,NA,NA,NA,NA
8411,0,0.255782098,0,0,0.005607994,0.0596705,0.389625728,0.126021832,0.501346231,0.497546405,0.363132328,4,State,urban/rural,HH Size,statesector,0,West Bengal,NA,NA,NA,1,NA,NA
8412,1,0.990440845,0,0,0.061117213,0.263179243,0.830121458,0.095616058,0.888214648,0.969606817,0.949124277,4,State,urban/rural,HH Size,statesector,0,West Bengal,NA,NA,NA,1,NA,NA
8413,0,0.098526634,0.002563467,0.002253853,0.088842779,0.03739712,0.45366618,0.087995224,0.535190701,0.777720869,0.141436487,4,State,urban/rural,HH Size,statesector,0,West Bengal,NA,NA,NA,2 to 3,NA,NA
8414,1,0.770299315,0.021950684,0.032619022,0.411549658,0.195478782,0.862826407,0.141072646,0.919999063,0.985137403,0.57254225,4,State,urban/rural,HH Size,statesector,0,West Bengal,NA,NA,NA,2 to 3,NA,NA
8415,0,0.03232732,0.009064848,0.004315014,0.169238091,0.036886722,0.389211625,0.088373289,0.591424108,0.849638343,0.080531374,4,State,urban/rural,HH Size,statesector,0,West Bengal,NA,NA,NA,4 to 6,NA,NA
8416,1,0.49605605,0.099422105,0.038692303,0.752602756,0.146643385,0.858107448,0.166740015,0.93041873,0.988316774,0.347722381,4,State,urban/rural,HH Size,statesector,0,West Bengal,NA,NA,NA,4 to 6,NA,NA
8417,0,0.021693351,0.009394562,0.005696534,0.369820237,0.019608157,0.258956105,0.081747957,0.487622976,0.875580251,0.029606489,4,State,urban/rural,HH Size,statesector,0,West Bengal,NA,NA,NA,7+,NA,NA
8418,1,0.267491162,0.196965501,0.06985189,0.845089495,0.138182417,0.804633737,0.212061763,0.924465179,0.988740444,0.220670536,4,State,urban/rural,HH Size,statesector,0,West Bengal,NA,NA,NA,7+,NA,NA
8419,0,0,0,0,0,0,0.299761772,0.299761772,0.299761772,0.299761772,0,4,State,urban/rural,HH Size,statesector,0,West Bengal,NA,NA,NA,NA,NA,NA
8420,1,1,0.358877629,0,0,0.717755258,0.358877629,0,1,1,0.641122341,4,State,urban/rural,HH Size,statesector,0,West Bengal,NA,NA,NA,NA,NA,NA
8421,0,0.287021071,0,0,0.02737545,0.05041118,0.390364647,0.055192463,0.203410387,0.12198928,0.257144332,4,State,urban/rural,HH Size,statesector,1,West Bengal,NA,NA,NA,1,NA,NA
8422,1,1,0,0,0.170780838,0.28962779,0.876052499,0.186718568,0.921227694,0.637925684,0.931931555,4,State,urban/rural,HH Size,statesector,1,West Bengal,NA,NA,NA,1,NA,NA
8423,0,0.071510009,0.002730525,0.002376335,0.072259553,0.014625536,0.329642206,0.094894126,0.117816985,0.192512825,0.061457392,4,State,urban/rural,HH Size,statesector,1,West Bengal,NA,NA,NA,2 to 3,NA,NA
8424,1,0.818608463,0.072558835,0.010465478,0.377092302,0.133633375,0.815295279,0.301914126,0.80585438,0.881747007,0.530607581,4,State,urban/rural,HH Size,statesector,1,West Bengal,NA,NA,NA,2 to 3,NA,NA
8425,0,0.038078997,0.005414043,0.000906171,0.157124981,0.008322164,0.330931783,0.112728193,0.18147254,0.263018578,0.026494756,4,State,urban/rural,HH Size,statesector,1,West Bengal,NA,NA,NA,4 to 6,NA,NA
8426,1,0.540588498,0.12633422,0.044676434,0.735050082,0.12685287,0.780855894,0.22923404,0.751519442,0.880890608,0.379822612,4,State,urban/rural,HH Size,statesector,1,West Bengal,NA,NA,NA,4 to 6,NA,NA
8427,0,0.003976712,0.032889478,0.009362425,0.325154752,0,0.293867111,0.069675669,0.200630471,0.424190104,0.023959499,4,State,urban/rural,HH Size,statesector,1,West Bengal,NA,NA,NA,7+,NA,NA
8428,1,0.363736153,0.326364279,0.04724263,0.876305461,0.168222308,0.839026988,0.275358826,0.801797271,0.979039431,0.317755461,4,State,urban/rural,HH Size,statesector,1,West Bengal,NA,NA,NA,7+,NA,NA
8429,0,0.057481207,0.009927941,0.005344704,0.177066028,0.048028395,0.385200351,0.129971355,0.242241606,0.301347375,0.092599861,4,National,All,Owns House,allindia,99,India,NA,NA,NA,NA,0,NA
8430,1,0.574504733,0.154396251,0.066603415,0.637030482,0.319402754,0.889132857,0.215942636,0.810477018,0.891608238,0.460129201,4,National,All,Owns House,allindia,99,India,NA,NA,NA,NA,0,NA
8431,0,0.051743478,0.008684603,0.005647057,0.181823179,0.047907546,0.382253349,0.116170749,0.307840466,0.446630239,0.073063686,4,National,All,Owns House,allindia,99,India,NA,NA,NA,NA,1,NA
8432,1,0.518317699,0.144830808,0.067068182,0.648314476,0.314705074,0.892185569,0.228549376,0.853178799,0.944241643,0.419047117,4,National,All,Owns House,allindia,99,India,NA,NA,NA,NA,1,NA
8433,0,0.208980545,0.012899206,0,0.085432813,0.034795202,0.304392546,0.1167707,0.258301049,0.319772631,0.067107916,4,National,All,Owns House,allindia,99,India,NA,NA,NA,NA,NA,NA
8434,1,0.764239132,0.151446596,0.033110671,0.471040934,0.477482736,0.848428845,0.190445602,0.851073682,0.916216552,0.576942742,4,National,All,Owns House,allindia,99,India,NA,NA,NA,NA,NA,NA
8435,0,0.054501627,0.008338041,0.005366314,0.173714548,0.083370261,0.490434617,0.138614729,0.429125309,0.599310517,0.121808656,4,National,urban/rural,Owns House,indiasector,0,India,NA,NA,NA,NA,0,NA
8436,1,0.560829282,0.143106937,0.05980587,0.629931986,0.353476197,0.909912765,0.218488783,0.864815295,0.951999426,0.464610338,4,National,urban/rural,Owns House,indiasector,0,India,NA,NA,NA,NA,0,NA
8437,0,0.05514301,0.007646611,0.005644516,0.183155984,0.072215445,0.47595489,0.131119207,0.425081879,0.640837491,0.094576739,4,National,urban/rural,Owns House,indiasector,0,India,NA,NA,NA,NA,1,NA
8438,1,0.511390865,0.13701649,0.064229503,0.647667825,0.329595,0.905820072,0.230867669,0.875698447,0.966673076,0.423771024,4,National,urban/rural,Owns House,indiasector,0,India,NA,NA,NA,NA,1,NA
8439,0,0.283927947,0.02041751,0,0.097506657,0.05507559,0.383431137,0.126268238,0.273092121,0.41777426,0.10093154,4,National,urban/rural,Owns House,indiasector,0,India,NA,NA,NA,NA,NA,NA
8440,1,0.758474171,0.157703996,0.034478724,0.453702718,0.493235081,0.867510915,0.193797246,0.881720841,0.912754834,0.584807694,4,National,urban/rural,Owns House,indiasector,0,India,NA,NA,NA,NA,NA,NA
8441,0,0.059570387,0.011042728,0.005329552,0.179415986,0.02324784,0.311413556,0.123910904,0.111204892,0.092425436,0.072119616,4,National,urban/rural,Owns House,indiasector,1,India,NA,NA,NA,NA,0,NA
8442,1,0.638674319,0.207369253,0.098499656,0.670338869,0.159519479,0.791627049,0.203995362,0.555504799,0.608233869,0.439102173,4,National,urban/rural,Owns House,indiasector,1,India,NA,NA,NA,NA,0,NA
8443,0,0.046288352,0.010350235,0.005651135,0.179684505,0.008901426,0.231893465,0.092183448,0.119706877,0.134992063,0.038542371,4,National,urban/rural,Owns House,indiasector,1,India,NA,NA,NA,NA,1,NA
8444,1,0.587526798,0.222906724,0.095430501,0.65477562,0.165933982,0.755957782,0.205386534,0.628176272,0.720120251,0.371848702,4,National,urban/rural,Owns House,indiasector,1,India,NA,NA,NA,NA,1,NA
8445,0,0.08039277,0,0,0.064717628,0,0.168785468,0.100475706,0.23292388,0.151630536,0.009076493,4,National,urban/rural,Owns House,indiasector,1,India,NA,NA,NA,NA,NA,NA
8446,1,0.903768122,0,0,0.890673876,0.096231848,0.38658908,0.109326154,0.109326154,1,0.38658908,4,National,urban/rural,Owns House,indiasector,1,India,NA,NA,NA,NA,NA,NA
8447,0,0.030576291,0.007043635,0.012148546,0.158833995,0.003563221,0.195541397,0.012446791,0.239458203,0.11203406,0.07530579,4,State,All,Owns House,state,99,Andaman & Nicobar Islands,NA,NA,NA,NA,0,NA
8448,1,0.644217372,0.006013398,0.076419294,0.612506628,0.376389652,0.779690564,0.198198199,0.729798079,0.59413898,0.490092933,4,State,All,Owns House,state,99,Andaman & Nicobar Islands,NA,NA,NA,NA,0,NA
8449,0,0.048173316,0.003605113,0.00125464,0.144306913,0.009799652,0.218266964,0.066054091,0.324180812,0.229696289,0.041719995,4,State,All,Owns House,state,99,Andaman & Nicobar Islands,NA,NA,NA,NA,1,NA
8450,1,0.477119774,0.029505279,0.03446088,0.533882022,0.263331205,0.821514368,0.320898265,0.928802133,0.846303105,0.479123473,4,State,All,Owns House,state,99,Andaman & Nicobar Islands,NA,NA,NA,NA,1,NA
8451,0,0,0,0,0.289278656,0,0,0,0.710721314,0.556292653,0,4,State,All,Owns House,state,99,Andaman & Nicobar Islands,NA,NA,NA,NA,NA,NA
8452,0,0.115514845,0.006249237,0.007795944,0.135121778,0.004410788,0.312211573,0.323561728,0.097792,0.176223636,0.08251892,4,State,All,Owns House,state,99,Andhra Pradesh,NA,NA,NA,NA,0,NA
8453,1,0.771717131,0.073893055,0.043630145,0.54080689,0.078375876,0.866841137,0.271283299,0.468536735,0.739381313,0.532542288,4,State,All,Owns House,state,99,Andhra Pradesh,NA,NA,NA,NA,0,NA
8454,0,0.14345485,0.006622258,0.006592817,0.153296918,0.001554315,0.402606517,0.315058708,0.127840504,0.313624054,0.078164078,4,State,All,Owns House,state,99,Andhra Pradesh,NA,NA,NA,NA,1,NA
8455,1,0.724138081,0.066185944,0.052379947,0.476586878,0.057975814,0.892401457,0.372220218,0.514766335,0.846792817,0.544010401,4,State,All,Owns House,state,99,Andhra Pradesh,NA,NA,NA,NA,1,NA
8456,0,0.49177596,0,0,0,0,0.49177596,0,0,0,0,4,State,All,Owns House,state,99,Andhra Pradesh,NA,NA,NA,NA,NA,NA
8457,1,1,0,0,0,0.589828372,1,0.410171628,1,0.589828372,1,4,State,All,Owns House,state,99,Andhra Pradesh,NA,NA,NA,NA,NA,NA
8458,0,0.079832293,0.021616606,0.003459338,0.088308237,0.033343915,0.270083457,0.038462378,0.580154657,0.277659208,0.139854342,4,State,All,Owns House,state,99,Arunachal Pradesh,NA,NA,NA,NA,0,NA
8459,1,0.736073375,0.165442318,0.034271166,0.386506498,0.287673771,0.717012048,0.236782387,0.96976465,0.876453102,0.680258155,4,State,All,Owns House,state,99,Arunachal Pradesh,NA,NA,NA,NA,0,NA
8460,0,0.069503114,0.020467028,0.007808742,0.086236194,0.063372672,0.293912411,0.1247629,0.721168935,0.521602213,0.146739811,4,State,All,Owns House,state,99,Arunachal Pradesh,NA,NA,NA,NA,1,NA
8461,1,0.668816686,0.183546141,0.05255634,0.425709933,0.315663457,0.69086498,0.269092202,0.962697923,0.931781709,0.616068661,4,State,All,Owns House,state,99,Arunachal Pradesh,NA,NA,NA,NA,1,NA
8462,0,0.087469935,0,0,0,0.082693778,0.179080203,0,0.458010912,0.228627995,0,4,State,All,Owns House,state,99,Arunachal Pradesh,NA,NA,NA,NA,NA,NA
8463,0,0.033625554,0.007585404,0.007515647,0.142334983,0.08479555,0.426634163,0.177166507,0.597302198,0.589774072,0.12530151,4,State,All,Owns House,state,99,Assam,NA,NA,NA,NA,0,NA
8464,1,0.517297745,0.137733608,0.058742035,0.672157705,0.49632293,0.827657342,0.404458106,0.956931889,0.962260485,0.569024146,4,State,All,Owns House,state,99,Assam,NA,NA,NA,NA,0,NA
8465,0,0.023517536,0.008373752,0.005318034,0.160441324,0.096614495,0.374700963,0.124020897,0.632072806,0.626970828,0.092735454,4,State,All,Owns House,state,99,Assam,NA,NA,NA,NA,1,NA
8466,1,0.486518055,0.125616163,0.066053256,0.687438011,0.433759302,0.776160598,0.235325187,0.976740718,0.971951604,0.441294283,4,State,All,Owns House,state,99,Assam,NA,NA,NA,NA,1,NA
8467,0,0,0,0,0.492316037,0,0,0,0.492316037,0.492316037,0,4,State,All,Owns House,state,99,Assam,NA,NA,NA,NA,NA,NA
8468,1,0.744852066,0,0,0,0.255147964,1,0.255147964,1,0.577286899,1,4,State,All,Owns House,state,99,Assam,NA,NA,NA,NA,NA,NA
8469,0,0.03374311,0.012534536,0.004291091,0.146945551,0.270204276,0.587942719,0.014557557,0.558237016,0.628479242,0.15454343,4,State,All,Owns House,state,99,Bihar,NA,NA,NA,NA,0,NA
8470,1,0.602826238,0.207510829,0.06719505,0.659412622,0.613849699,0.944092155,0.034293812,0.933140457,0.967704296,0.420781046,4,State,All,Owns House,state,99,Bihar,NA,NA,NA,NA,0,NA
8471,0,0.029165776,0.009449103,0.006893551,0.18482548,0.233155817,0.533729196,0.014884845,0.523956478,0.659326851,0.137252569,4,State,All,Owns House,state,99,Bihar,NA,NA,NA,NA,1,NA
8472,1,0.567675114,0.177328259,0.074216992,0.704471052,0.560503423,0.933420718,0.031792909,0.935385466,0.978700638,0.418566167,4,State,All,Owns House,state,99,Bihar,NA,NA,NA,NA,1,NA
8473,0,0.128865123,0,0,0.085483775,0.154930323,0.354524791,0,0.35585025,0.42116642,0.047149308,4,State,All,Owns House,state,99,Bihar,NA,NA,NA,NA,NA,NA
8474,1,0.592996716,0.25540939,0.136399642,0.5730865,0.660183668,0.863600373,0,0.808096945,1,0.283665091,4,State,All,Owns House,state,99,Bihar,NA,NA,NA,NA,NA,NA
8475,0,0.060263678,0,0.00840803,0.150059998,0,0.345063269,0.026118543,0.098523952,0.034103096,0.037879907,4,State,All,Owns House,state,99,Chandigarh,NA,NA,NA,NA,0,NA
8476,1,0.582169712,0.433536738,0.182420388,0.798351526,0.077446483,0.760421872,0.077446483,0.407103211,0.465940922,0.339454949,4,State,All,Owns House,state,99,Chandigarh,NA,NA,NA,NA,0,NA
8477,0,0.043580811,0.004621889,0.006175504,0.147813141,0,0.115354992,0.010179788,0.026286731,0.013249302,0.018084107,4,State,All,Owns House,state,99,Chandigarh,NA,NA,NA,NA,1,NA
8478,1,0.689827979,0.131730154,0.058265314,0.721006691,0.115444943,0.9429304,0.156520084,0.549843609,0.695116162,0.311382651,4,State,All,Owns House,state,99,Chandigarh,NA,NA,NA,NA,1,NA
8479,0,0.024624567,0.007324154,0.006036211,0.177743316,0.014096934,0.500707746,0.105052374,0.325239241,0.398618996,0.10720522,4,State,All,Owns House,state,99,Chhattisgarh,NA,NA,NA,NA,0,NA
8480,1,0.504871964,0.089435376,0.071593441,0.661912024,0.077752456,0.917658985,0.308626533,0.886501074,0.949439228,0.458596021,4,State,All,Owns House,state,99,Chhattisgarh,NA,NA,NA,NA,0,NA
8481,0,0.029439485,0.007994618,0.006628598,0.189969569,0.011722979,0.518437028,0.119316034,0.487068772,0.677753687,0.076228544,4,State,All,Owns House,state,99,Chhattisgarh,NA,NA,NA,NA,1,NA
8482,1,0.465969741,0.096173763,0.067228444,0.641057968,0.095876507,0.932818532,0.284890592,0.936129808,0.979625583,0.393099129,4,State,All,Owns House,state,99,Chhattisgarh,NA,NA,NA,NA,1,NA
8483,0,0.387924612,0,0,0,0,0,0,0.612075388,0.612075388,0.387924612,4,State,All,Owns House,state,99,Chhattisgarh,NA,NA,NA,NA,NA,NA
8484,0,0.027542602,0.010402061,0.003914869,0.209665671,0.003423178,0.541182816,0.20885022,0.191715807,0.046443284,0.190376177,4,State,All,Owns House,state,99,Dadra & Nagar Haveli,NA,NA,NA,NA,0,NA
8485,1,0.427867144,0.304000467,0.113910682,0.795671105,0,1,0.39175421,0.61081022,0.438475847,0.459964246,4,State,All,Owns House,state,99,Dadra & Nagar Haveli,NA,NA,NA,NA,0,NA
8486,0,0.005426486,0.009908614,0.005059042,0.15629369,0.015325241,0.499884248,0.255177796,0.463616014,0.344479471,0.094314553,4,State,All,Owns House,state,99,Dadra & Nagar Haveli,NA,NA,NA,NA,1,NA
8487,1,0.288264543,0.152472526,0.038393583,0.807166755,0.072163641,0.956173301,0.354425848,0.986449778,0.93385011,0.457132101,4,State,All,Owns House,state,99,Dadra & Nagar Haveli,NA,NA,NA,NA,1,NA
8488,0,0.066930503,0.015109051,0.007415536,0.134972736,0.000736125,0.562997222,0.118557841,0.035506662,0.02416037,0.279264987,4,State,All,Owns House,state,99,Daman & Diu,NA,NA,NA,NA,0,NA
8489,1,0.63715905,0.460091203,0.107140765,0.662187755,0,0.780710101,0.252610117,0.163224652,0.184489727,0.556505978,4,State,All,Owns House,state,99,Daman & Diu,NA,NA,NA,NA,0,NA
8490,0,0.110838085,0.009734187,0.000824542,0.114398569,0,0.140342474,0.104067102,0.096134387,0.115841746,0.045735978,4,State,All,Owns House,state,99,Daman & Diu,NA,NA,NA,NA,1,NA
8491,1,0.631348789,0.228740185,0.05180354,0.539197505,0,0.722843766,0.023071669,0.436202079,0.471859008,0.684678733,4,State,All,Owns House,state,99,Daman & Diu,NA,NA,NA,NA,1,NA
8492,0,0.073047794,0.012715699,0.008218955,0.153815374,0.001819894,0.387774587,0.18339318,0.085490778,0.014282812,0.090612821,4,State,All,Owns House,state,99,Delhi,NA,NA,NA,NA,0,NA
8493,1,0.770420372,0.227101937,0.17796199,0.583073199,0.057981513,0.821381569,0.33560437,0.219751313,0.121190026,0.53610599,4,State,All,Owns House,state,99,Delhi,NA,NA,NA,NA,0,NA
8494,0,0.041505039,0.008463699,0.008707563,0.169793561,0.001961517,0.196700007,0.241054416,0.099827953,0.013568714,0.044558171,4,State,All,Owns House,state,99,Delhi,NA,NA,NA,NA,1,NA
8495,1,0.634121358,0.198362246,0.293639332,0.769334733,0.006515897,0.704253316,0.305404365,0.415233612,0.153884023,0.341123819,4,State,All,Owns House,state,99,Delhi,NA,NA,NA,NA,1,NA
8496,0,0.416791409,0,0,0,0,0,0.416791409,0,0,0,4,State,All,Owns House,state,99,Delhi,NA,NA,NA,NA,NA,NA
8497,0,0.05041603,0.00103639,0,0.169373691,0.00556719,0.314708799,0.039089113,0.177575156,0.119968861,0.051424801,4,State,All,Owns House,state,99,Goa,NA,NA,NA,NA,0,NA
8498,1,0.556371987,0.09504512,0.105405264,0.693209887,0,0.787137389,0.179360241,0.528648794,0.638668776,0.339283019,4,State,All,Owns House,state,99,Goa,NA,NA,NA,NA,0,NA
8499,0,0.038777728,0.004315054,0.002283254,0.165918469,0.000816654,0.130930498,0.032463606,0.108584963,0.099105209,0.017980309,4,State,All,Owns House,state,99,Goa,NA,NA,NA,NA,1,NA
8500,1,0.50112474,0.03880059,0.050625928,0.790156186,0,0.717328429,0.025534915,0.711293995,0.800250709,0.423716307,4,State,All,Owns House,state,99,Goa,NA,NA,NA,NA,1,NA
8501,0,0.069738552,0.013724723,0.007114683,0.246814489,0.013149838,0.271853775,0.11466749,0.101682901,0.246922463,0.11783883,4,State,All,Owns House,state,99,Gujarat,NA,NA,NA,NA,0,NA
8502,1,0.502463222,0.174974084,0.034611337,0.724883914,0.157198682,0.873560905,0.252847254,0.625398874,0.869236112,0.554619312,4,State,All,Owns House,state,99,Gujarat,NA,NA,NA,NA,0,NA
8503,0,0.058289591,0.015202981,0.005865994,0.245046794,0.00967668,0.224357948,0.085915186,0.129854843,0.349854171,0.068389811,4,State,All,Owns House,state,99,Gujarat,NA,NA,NA,NA,1,NA
8504,1,0.446107507,0.177574903,0.067620806,0.680233598,0.155342922,0.867328107,0.241556525,0.667745233,0.941809118,0.502143204,4,State,All,Owns House,state,99,Gujarat,NA,NA,NA,NA,1,NA
8505,0,0.169945672,0.340631664,0,0,0,0,0,0.169945672,0,0.169945672,4,State,All,Owns House,state,99,Gujarat,NA,NA,NA,NA,NA,NA
8506,1,0.645151436,0.041068405,0,0.632456839,0,0.681323349,0.367543191,1,1,0.645151436,4,State,All,Owns House,state,99,Gujarat,NA,NA,NA,NA,NA,NA
