,m_poor_1_33,wi_cat1,wi_cat2,wi_cat3,wi_cat4,wi_cat5,round,level,area,dem,SourceSheet,sector,StateName,head_age_cat,edu_group,head_gender,hhsize_cat,own_house,agri_land
3675,1,0.062917389,0.164935306,0.337613344,0.256726235,0.177807733,4,State,All,HH Size,state,99,Punjab,NA,NA,NA,7+,NA,NA
3676,1,0.660031915,0.290880859,0.047543433,0.001543774,0,4,State,All,HH Size,state,99,Rajasthan,NA,NA,NA,1,NA,NA
3677,1,0.493232399,0.381368339,0.100027382,0.020732909,0.00463897,4,State,All,HH Size,state,99,Rajasthan,NA,NA,NA,2 to 3,NA,NA
3678,1,0.437738776,0.385307103,0.134894162,0.034261473,0.007798491,4,State,All,HH Size,state,99,Rajasthan,NA,NA,NA,4 to 6,NA,NA
3679,1,0.40611127,0.350017488,0.165178999,0.05865366,0.020038581,4,State,All,HH Size,state,99,Rajasthan,NA,NA,NA,7+,NA,NA
3680,1,NA,NA,NA,NA,NA,4,State,All,HH Size,state,99,Rajasthan,NA,NA,NA,NA,NA,NA
3681,1,0.278377116,0.639496624,0.082126237,0,0,4,State,All,HH Size,state,99,Sikkim,NA,NA,NA,1,NA,NA
3682,1,0.022687294,0.504624605,0.420902222,0.031224011,0.020561885,4,State,All,HH Size,state,99,Sikkim,NA,NA,NA,2 to 3,NA,NA
3683,1,0.029665519,0.448636115,0.387205899,0.134492487,0,4,State,All,HH Size,state,99,Sikkim,NA,NA,NA,4 to 6,NA,NA
3684,1,0.119968534,0.300564498,0.419449449,0.082631119,0.077386402,4,State,All,HH Size,state,99,Sikkim,NA,NA,NA,7+,NA,NA
3685,1,0.593885005,0.36085543,0.04189083,0.003368742,0,4,State,All,HH Size,state,99,Tamil Nadu,NA,NA,NA,1,NA,NA
3686,1,0.38561821,0.470203221,0.108048551,0.029418232,0.006711792,4,State,All,HH Size,state,99,Tamil Nadu,NA,NA,NA,2 to 3,NA,NA
3687,1,0.200210437,0.515306592,0.229157507,0.046688221,0.008637257,4,State,All,HH Size,state,99,Tamil Nadu,NA,NA,NA,4 to 6,NA,NA
3688,1,0.176137805,0.522550464,0.20898445,0.064947776,0.027379526,4,State,All,HH Size,state,99,Tamil Nadu,NA,NA,NA,7+,NA,NA
3689,1,NA,NA,NA,NA,NA,4,State,All,HH Size,state,99,Tamil Nadu,NA,NA,NA,NA,NA,NA
3690,1,0.592879474,0.310774446,0.096346103,0,0,4,State,All,HH Size,state,99,Telangana,NA,NA,NA,1,NA,NA
3691,1,0.364412099,0.473021477,0.147494242,0.013814831,0.001257332,4,State,All,HH Size,state,99,Telangana,NA,NA,NA,2 to 3,NA,NA
3692,1,0.248159602,0.474249363,0.227912769,0.04810011,0.001578176,4,State,All,HH Size,state,99,Telangana,NA,NA,NA,4 to 6,NA,NA
3693,1,0.20620507,0.50330174,0.182365671,0.098564148,0.009563372,4,State,All,HH Size,state,99,Telangana,NA,NA,NA,7+,NA,NA
3694,1,NA,NA,NA,NA,NA,4,State,All,HH Size,state,99,Telangana,NA,NA,NA,NA,NA,NA
3695,1,0.463663161,0.465851873,0.055522993,0.014961958,0,4,State,All,HH Size,state,99,Tripura,NA,NA,NA,1,NA,NA
3696,1,0.429958165,0.507760286,0.062281575,0,0,4,State,All,HH Size,state,99,Tripura,NA,NA,NA,2 to 3,NA,NA
3697,1,0.410477012,0.552992463,0.035489887,0.001040618,0,4,State,All,HH Size,state,99,Tripura,NA,NA,NA,4 to 6,NA,NA
3698,1,0.366846174,0.563912332,0.069241516,0,0,4,State,All,HH Size,state,99,Tripura,NA,NA,NA,7+,NA,NA
3699,1,0.831825137,0.13708809,0.028733943,0.002352837,0,4,State,All,HH Size,state,99,Uttar Pradesh,NA,NA,NA,1,NA,NA
3700,1,0.686871707,0.234235197,0.06225872,0.013470037,0.00316434,4,State,All,HH Size,state,99,Uttar Pradesh,NA,NA,NA,2 to 3,NA,NA
3701,1,0.572030842,0.292751849,0.097875461,0.032213341,0.0051285,4,State,All,HH Size,state,99,Uttar Pradesh,NA,NA,NA,4 to 6,NA,NA
3702,1,0.46444875,0.326492846,0.1421455,0.053504992,0.01340792,4,State,All,HH Size,state,99,Uttar Pradesh,NA,NA,NA,7+,NA,NA
3703,1,NA,NA,NA,NA,NA,4,State,All,HH Size,state,99,Uttar Pradesh,NA,NA,NA,NA,NA,NA
3704,1,0.477505535,0.457773566,0.059968654,0.004752224,0,4,State,All,HH Size,state,99,Uttarakhand,NA,NA,NA,1,NA,NA
3705,1,0.269025147,0.520178378,0.177354604,0.033441868,0,4,State,All,HH Size,state,99,Uttarakhand,NA,NA,NA,2 to 3,NA,NA
3706,1,0.176853582,0.460657358,0.287485987,0.058107413,0.016895659,4,State,All,HH Size,state,99,Uttarakhand,NA,NA,NA,4 to 6,NA,NA
3707,1,0.171751648,0.432850093,0.259693861,0.117997438,0.017706988,4,State,All,HH Size,state,99,Uttarakhand,NA,NA,NA,7+,NA,NA
3708,1,0.783868194,0.184078276,0.022156687,0.009896815,0,4,State,All,HH Size,state,99,West Bengal,NA,NA,NA,1,NA,NA
3709,1,0.657727838,0.292091042,0.047755618,0.002425527,0,4,State,All,HH Size,state,99,West Bengal,NA,NA,NA,2 to 3,NA,NA
3710,1,0.562373519,0.379507482,0.054256346,0.003862687,0,4,State,All,HH Size,state,99,West Bengal,NA,NA,NA,4 to 6,NA,NA
3711,1,0.493909776,0.412993699,0.090789616,0.000626706,0.001680178,4,State,All,HH Size,state,99,West Bengal,NA,NA,NA,7+,NA,NA
3712,1,NA,NA,NA,NA,NA,4,State,All,HH Size,state,99,West Bengal,NA,NA,NA,NA,NA,NA
3713,1,0.541698754,0.445698202,0.012603033,0,0,4,State,urban/rural,HH Size,statesector,0,Andaman & Nicobar Islands,NA,NA,NA,1,NA,NA
3714,1,0.37544027,0.321561337,0.276626974,0.026371408,0,4,State,urban/rural,HH Size,statesector,0,Andaman & Nicobar Islands,NA,NA,NA,2 to 3,NA,NA
3715,1,0.453440547,0.321471691,0.219474435,0.005613352,0,4,State,urban/rural,HH Size,statesector,0,Andaman & Nicobar Islands,NA,NA,NA,4 to 6,NA,NA
3716,1,0.21764715,0.443230331,0.069155268,0.152148485,0.117818758,4,State,urban/rural,HH Size,statesector,0,Andaman & Nicobar Islands,NA,NA,NA,7+,NA,NA
3717,1,0,0,1,0,0,4,State,urban/rural,HH Size,statesector,1,Andaman & Nicobar Islands,NA,NA,NA,2 to 3,NA,NA
3718,1,0.194814786,0.399782628,0.405402601,0,0,4,State,urban/rural,HH Size,statesector,1,Andaman & Nicobar Islands,NA,NA,NA,4 to 6,NA,NA
3719,1,0.506468773,0.413238883,0.080292344,0,0,4,State,urban/rural,HH Size,statesector,0,Andhra Pradesh,NA,NA,NA,1,NA,NA
3720,1,0.302867472,0.485253632,0.19599548,0.015883403,0,4,State,urban/rural,HH Size,statesector,0,Andhra Pradesh,NA,NA,NA,2 to 3,NA,NA
3721,1,0.200508624,0.456768245,0.307020962,0.035702188,0,4,State,urban/rural,HH Size,statesector,0,Andhra Pradesh,NA,NA,NA,4 to 6,NA,NA
3722,1,0.162163526,0.412571341,0.397679269,0.027585881,0,4,State,urban/rural,HH Size,statesector,0,Andhra Pradesh,NA,NA,NA,7+,NA,NA
3723,1,NA,NA,NA,NA,NA,4,State,urban/rural,HH Size,statesector,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA
3724,1,0.409121186,0.452066928,0.093423769,0.045388106,0,4,State,urban/rural,HH Size,statesector,1,Andhra Pradesh,NA,NA,NA,1,NA,NA
3725,1,0.124513716,0.53453052,0.276696563,0.064259216,0,4,State,urban/rural,HH Size,statesector,1,Andhra Pradesh,NA,NA,NA,2 to 3,NA,NA
3726,1,0.026723567,0.328673542,0.387676775,0.231368855,0.025557242,4,State,urban/rural,HH Size,statesector,1,Andhra Pradesh,NA,NA,NA,4 to 6,NA,NA
3727,1,0.171870187,0.061045364,0.542722702,0.224361777,0,4,State,urban/rural,HH Size,statesector,1,Andhra Pradesh,NA,NA,NA,7+,NA,NA
3728,1,0.66935581,0.290662915,0.03520266,0,0.00477865,4,State,urban/rural,HH Size,statesector,0,Arunachal Pradesh,NA,NA,NA,1,NA,NA
3729,1,0.601403117,0.313250601,0.069985859,0.013691008,0.001669435,4,State,urban/rural,HH Size,statesector,0,Arunachal Pradesh,NA,NA,NA,2 to 3,NA,NA
3730,1,0.560976267,0.354013056,0.072093509,0.011123572,0.001793586,4,State,urban/rural,HH Size,statesector,0,Arunachal Pradesh,NA,NA,NA,4 to 6,NA,NA
3731,1,0.551892042,0.317223817,0.112145074,0.005992224,0.012746823,4,State,urban/rural,HH Size,statesector,0,Arunachal Pradesh,NA,NA,NA,7+,NA,NA
3732,1,0.462132215,0.439755589,0.098112203,0,0,4,State,urban/rural,HH Size,statesector,1,Arunachal Pradesh,NA,NA,NA,1,NA,NA
3733,1,0.30862236,0.447512627,0.191175044,0.052689973,0,4,State,urban/rural,HH Size,statesector,1,Arunachal Pradesh,NA,NA,NA,2 to 3,NA,NA
3734,1,0.16845344,0.357030332,0.365630805,0.091427542,0.017457886,4,State,urban/rural,HH Size,statesector,1,Arunachal Pradesh,NA,NA,NA,4 to 6,NA,NA
3735,1,0.048206005,0.383380085,0.181891322,0.173930585,0.212591976,4,State,urban/rural,HH Size,statesector,1,Arunachal Pradesh,NA,NA,NA,7+,NA,NA
3736,1,0.73142755,0.254746526,0.013825917,0,0,4,State,urban/rural,HH Size,statesector,0,Assam,NA,NA,NA,1,NA,NA
3737,1,0.54529351,0.40966922,0.045037266,0,0,4,State,urban/rural,HH Size,statesector,0,Assam,NA,NA,NA,2 to 3,NA,NA
3738,1,0.519881725,0.434414655,0.042243779,0.002868133,0.000591701,4,State,urban/rural,HH Size,statesector,0,Assam,NA,NA,NA,4 to 6,NA,NA
3739,1,0.473736137,0.45992732,0.064299665,0.002036879,0,4,State,urban/rural,HH Size,statesector,0,Assam,NA,NA,NA,7+,NA,NA
3740,1,NA,NA,NA,NA,NA,4,State,urban/rural,HH Size,statesector,0,Assam,NA,NA,NA,NA,NA,NA
3741,1,0.549955487,0.391330183,0.058714326,0,0,4,State,urban/rural,HH Size,statesector,1,Assam,NA,NA,NA,1,NA,NA
3742,1,0.363017738,0.488307536,0.148674741,0,0,4,State,urban/rural,HH Size,statesector,1,Assam,NA,NA,NA,2 to 3,NA,NA
3743,1,0.267729014,0.434186637,0.210199416,0.081145957,0.006738963,4,State,urban/rural,HH Size,statesector,1,Assam,NA,NA,NA,4 to 6,NA,NA
3744,1,0.247500852,0.256346345,0.367886007,0.088808171,0.039458629,4,State,urban/rural,HH Size,statesector,1,Assam,NA,NA,NA,7+,NA,NA
3745,1,0.873966396,0.115957186,0.008864898,0.001211504,0,4,State,urban/rural,HH Size,statesector,0,Bihar,NA,NA,NA,1,NA,NA
3746,1,0.842915535,0.145308435,0.011571476,0.000144094,6.04E-05,4,State,urban/rural,HH Size,statesector,0,Bihar,NA,NA,NA,2 to 3,NA,NA
3747,1,0.790551245,0.187479883,0.019708913,0.002259949,0,4,State,urban/rural,HH Size,statesector,0,Bihar,NA,NA,NA,4 to 6,NA,NA
3748,1,0.728593528,0.228521124,0.034898032,0.007252747,0.000734553,4,State,urban/rural,HH Size,statesector,0,Bihar,NA,NA,NA,7+,NA,NA
3749,1,NA,NA,NA,NA,NA,4,State,urban/rural,HH Size,statesector,0,Bihar,NA,NA,NA,NA,NA,NA
3750,1,0.730536103,0.197263166,0.072200738,0,0,4,State,urban/rural,HH Size,statesector,1,Bihar,NA,NA,NA,1,NA,NA
3751,1,0.645529866,0.274273962,0.058590971,0.021605214,0,4,State,urban/rural,HH Size,statesector,1,Bihar,NA,NA,NA,2 to 3,NA,NA
3752,1,0.561827242,0.249310687,0.134478584,0.05236293,0.002020543,4,State,urban/rural,HH Size,statesector,1,Bihar,NA,NA,NA,4 to 6,NA,NA
3753,1,0.423261642,0.386099339,0.137934044,0.034049273,0.018655708,4,State,urban/rural,HH Size,statesector,1,Bihar,NA,NA,NA,7+,NA,NA
3754,1,1,0,0,0,0,4,State,urban/rural,HH Size,statesector,0,Chandigarh,NA,NA,NA,1,NA,NA
3755,1,0,0,0,1,0,4,State,urban/rural,HH Size,statesector,0,Chandigarh,NA,NA,NA,2 to 3,NA,NA
3756,1,0,0.666666687,0.333333343,0,0,4,State,urban/rural,HH Size,statesector,0,Chandigarh,NA,NA,NA,4 to 6,NA,NA
3757,1,0,0,1,0,0,4,State,urban/rural,HH Size,statesector,0,Chandigarh,NA,NA,NA,7+,NA,NA
3758,1,1,0,0,0,0,4,State,urban/rural,HH Size,statesector,1,Chandigarh,NA,NA,NA,1,NA,NA
3759,1,0,0.305653155,0.494433731,0.199913099,0,4,State,urban/rural,HH Size,statesector,1,Chandigarh,NA,NA,NA,2 to 3,NA,NA
3760,1,0.179363027,0.272285461,0.234628946,0.231700718,0.082021862,4,State,urban/rural,HH Size,statesector,1,Chandigarh,NA,NA,NA,4 to 6,NA,NA
3761,1,0.237483755,0.135492176,0.135492176,0.491531879,0,4,State,urban/rural,HH Size,statesector,1,Chandigarh,NA,NA,NA,7+,NA,NA
3762,1,0.894976497,0.103717916,0.001305571,0,0,4,State,urban/rural,HH Size,statesector,0,Chhattisgarh,NA,NA,NA,1,NA,NA
3763,1,0.753607929,0.218602702,0.022817096,0.004756168,0.00021608,4,State,urban/rural,HH Size,statesector,0,Chhattisgarh,NA,NA,NA,2 to 3,NA,NA
3764,1,0.632336438,0.296321034,0.064230584,0.006894326,0.00021764,4,State,urban/rural,HH Size,statesector,0,Chhattisgarh,NA,NA,NA,4 to 6,NA,NA
3765,1,0.492875457,0.350916773,0.12526232,0.026295511,0.004649945,4,State,urban/rural,HH Size,statesector,0,Chhattisgarh,NA,NA,NA,7+,NA,NA
3766,1,0.713194311,0.234519392,0.052286301,0,0,4,State,urban/rural,HH Size,statesector,1,Chhattisgarh,NA,NA,NA,1,NA,NA
3767,1,0.425314754,0.360194087,0.128047183,0.073638782,0.012805201,4,State,urban/rural,HH Size,statesector,1,Chhattisgarh,NA,NA,NA,2 to 3,NA,NA
3768,1,0.240270332,0.378209531,0.232833967,0.109312482,0.039373696,4,State,urban/rural,HH Size,statesector,1,Chhattisgarh,NA,NA,NA,4 to 6,NA,NA
3769,1,0.155122384,0.353814185,0.254856974,0.108219638,0.127986819,4,State,urban/rural,HH Size,statesector,1,Chhattisgarh,NA,NA,NA,7+,NA,NA
3770,1,0.417060971,0.320944011,0.261995018,0,0,4,State,urban/rural,HH Size,statesector,0,Dadra & Nagar Haveli,NA,NA,NA,1,NA,NA
3771,1,0.760186315,0.181013659,0.029400002,0.029400002,0,4,State,urban/rural,HH Size,statesector,0,Dadra & Nagar Haveli,NA,NA,NA,2 to 3,NA,NA
3772,1,0.55252409,0.332353354,0.094220616,0.020901954,0,4,State,urban/rural,HH Size,statesector,0,Dadra & Nagar Haveli,NA,NA,NA,4 to 6,NA,NA
3773,1,0.438690692,0.511845827,0.049463522,0,0,4,State,urban/rural,HH Size,statesector,0,Dadra & Nagar Haveli,NA,NA,NA,7+,NA,NA
3774,1,0.211786181,0.211786181,0.576427639,0,0,4,State,urban/rural,HH Size,statesector,1,Dadra & Nagar Haveli,NA,NA,NA,2 to 3,NA,NA
3775,1,0.116700858,0.268081516,0.38046661,0.234750986,0,4,State,urban/rural,HH Size,statesector,1,Dadra & Nagar Haveli,NA,NA,NA,4 to 6,NA,NA
3776,1,0,0.542524517,0,0.457475513,0,4,State,urban/rural,HH Size,statesector,1,Dadra & Nagar Haveli,NA,NA,NA,7+,NA,NA
3777,1,0,0.709096193,0.250415146,0,0.040488686,4,State,urban/rural,HH Size,statesector,0,Daman & Diu,NA,NA,NA,1,NA,NA
3778,1,0,0.643301427,0.356698573,0,0,4,State,urban/rural,HH Size,statesector,0,Daman & Diu,NA,NA,NA,2 to 3,NA,NA
3779,1,0.019409243,0.418423057,0.387965709,0.109186918,0.065015085,4,State,urban/rural,HH Size,statesector,0,Daman & Diu,NA,NA,NA,4 to 6,NA,NA
3780,1,0,0.525069237,0.474930793,0,0,4,State,urban/rural,HH Size,statesector,1,Daman & Diu,NA,NA,NA,1,NA,NA
3781,1,0.056175739,0.604300678,0.278859288,0.060664292,0,4,State,urban/rural,HH Size,statesector,1,Daman & Diu,NA,NA,NA,2 to 3,NA,NA
3782,1,0,0.455161393,0.38828215,0.030329429,0.126227021,4,State,urban/rural,HH Size,statesector,1,Daman & Diu,NA,NA,NA,4 to 6,NA,NA
3783,1,0,0.561137795,0,0.438862205,0,4,State,urban/rural,HH Size,statesector,1,Daman & Diu,NA,NA,NA,7+,NA,NA
3784,1,0,1,0,0,0,4,State,urban/rural,HH Size,statesector,0,Delhi,NA,NA,NA,2 to 3,NA,NA
3785,1,0,1,0,0,0,4,State,urban/rural,HH Size,statesector,0,Delhi,NA,NA,NA,4 to 6,NA,NA
3786,1,0.388966024,0.157863274,0.381823003,0.005181745,0.066165939,4,State,urban/rural,HH Size,statesector,1,Delhi,NA,NA,NA,1,NA,NA
3787,1,0.049506493,0.173257455,0.604044199,0.173191845,0,4,State,urban/rural,HH Size,statesector,1,Delhi,NA,NA,NA,2 to 3,NA,NA
3788,1,0.044625439,0.146882311,0.421942741,0.301311404,0.085238114,4,State,urban/rural,HH Size,statesector,1,Delhi,NA,NA,NA,4 to 6,NA,NA
3789,1,0,0.094420552,0.391039968,0.237799451,0.276740044,4,State,urban/rural,HH Size,statesector,1,Delhi,NA,NA,NA,7+,NA,NA
3790,1,0,0.678860545,0.321139425,0,0,4,State,urban/rural,HH Size,statesector,0,Goa,NA,NA,NA,1,NA,NA
3791,1,0.058216035,0.805063188,0.071189106,0.065531701,0,4,State,urban/rural,HH Size,statesector,0,Goa,NA,NA,NA,2 to 3,NA,NA
3792,1,0,0.48819378,0.485540956,0.026265273,0,4,State,urban/rural,HH Size,statesector,0,Goa,NA,NA,NA,4 to 6,NA,NA
3793,1,0,0.427399665,0.232049599,0.197577268,0.142973468,4,State,urban/rural,HH Size,statesector,0,Goa,NA,NA,NA,7+,NA,NA
3794,1,0,1,0,0,0,4,State,urban/rural,HH Size,statesector,1,Goa,NA,NA,NA,1,NA,NA
3795,1,0,0.191429436,0.659056187,0.149514347,0,4,State,urban/rural,HH Size,statesector,1,Goa,NA,NA,NA,2 to 3,NA,NA
3796,1,0,0.2817927,0.284410268,0.374511361,0.059285659,4,State,urban/rural,HH Size,statesector,1,Goa,NA,NA,NA,4 to 6,NA,NA
3797,1,0,0.243438795,0.54997009,0.206591144,0,4,State,urban/rural,HH Size,statesector,1,Goa,NA,NA,NA,7+,NA,NA
3798,1,0.638675988,0.339822233,0.016389566,0.005112219,0,4,State,urban/rural,HH Size,statesector,0,Gujarat,NA,NA,NA,1,NA,NA
3799,1,0.440692484,0.454964399,0.096710868,0.006355544,0.001276722,4,State,urban/rural,HH Size,statesector,0,Gujarat,NA,NA,NA,2 to 3,NA,NA
3800,1,0.353886217,0.4760153,0.151074663,0.018228235,0.00079561,4,State,urban/rural,HH Size,statesector,0,Gujarat,NA,NA,NA,4 to 6,NA,NA
3801,1,0.310111851,0.468704849,0.180000201,0.037388749,0.00379435,4,State,urban/rural,HH Size,statesector,0,Gujarat,NA,NA,NA,7+,NA,NA
3802,1,NA,NA,NA,NA,NA,4,State,urban/rural,HH Size,statesector,0,Gujarat,NA,NA,NA,NA,NA,NA
3803,1,0.388366163,0.407376111,0.204257712,0,0,4,State,urban/rural,HH Size,statesector,1,Gujarat,NA,NA,NA,1,NA,NA
3804,1,0.224032611,0.348575383,0.300335079,0.111489311,0.015567606,4,State,urban/rural,HH Size,statesector,1,Gujarat,NA,NA,NA,2 to 3,NA,NA
3805,1,0.140639022,0.31015113,0.341259658,0.1489214,0.059028778,4,State,urban/rural,HH Size,statesector,1,Gujarat,NA,NA,NA,4 to 6,NA,NA
3806,1,0.191230923,0.272622794,0.200202465,0.180100173,0.15584366,4,State,urban/rural,HH Size,statesector,1,Gujarat,NA,NA,NA,7+,NA,NA
3807,1,0.425269783,0.486761242,0.08796899,0,0,4,State,urban/rural,HH Size,statesector,0,Haryana,NA,NA,NA,1,NA,NA
3808,1,0.235547557,0.436892956,0.25382939,0.059982933,0.013747161,4,State,urban/rural,HH Size,statesector,0,Haryana,NA,NA,NA,2 to 3,NA,NA
3809,1,0.128684998,0.349936396,0.362874985,0.134330168,0.024173442,4,State,urban/rural,HH Size,statesector,0,Haryana,NA,NA,NA,4 to 6,NA,NA
3810,1,0.127511054,0.312868983,0.319173485,0.160111651,0.080334805,4,State,urban/rural,HH Size,statesector,0,Haryana,NA,NA,NA,7+,NA,NA
3811,1,NA,NA,NA,NA,NA,4,State,urban/rural,HH Size,statesector,0,Haryana,NA,NA,NA,NA,NA,NA
3812,1,0.025699142,0.696607947,0.277692944,0,0,4,State,urban/rural,HH Size,statesector,1,Haryana,NA,NA,NA,1,NA,NA
3813,1,0.078715846,0.397567302,0.243358657,0.245902881,0.034455314,4,State,urban/rural,HH Size,statesector,1,Haryana,NA,NA,NA,2 to 3,NA,NA
3814,1,0.092862539,0.240803584,0.259339184,0.275322706,0.131671995,4,State,urban/rural,HH Size,statesector,1,Haryana,NA,NA,NA,4 to 6,NA,NA
3815,1,0.086866729,0.274412066,0.277084589,0.235876888,0.125759736,4,State,urban/rural,HH Size,statesector,1,Haryana,NA,NA,NA,7+,NA,NA
3816,1,0.286660582,0.410489738,0.284379631,0.018470062,0,4,State,urban/rural,HH Size,statesector,0,Himachal Pradesh,NA,NA,NA,1,NA,NA
3817,1,0.182139829,0.518419325,0.231651857,0.067788966,0,4,State,urban/rural,HH Size,statesector,0,Himachal Pradesh,NA,NA,NA,2 to 3,NA,NA
3818,1,0.096192457,0.395430058,0.408625394,0.078754388,0.020997694,4,State,urban/rural,HH Size,statesector,0,Himachal Pradesh,NA,NA,NA,4 to 6,NA,NA
3819,1,0.092948228,0.444573164,0.30559653,0.131654367,0.025227698,4,State,urban/rural,HH Size,statesector,0,Himachal Pradesh,NA,NA,NA,7+,NA,NA
3820,1,NA,NA,NA,NA,NA,4,State,urban/rural,HH Size,statesector,0,Himachal Pradesh,NA,NA,NA,NA,NA,NA
3821,1,0,1,0,0,0,4,State,urban/rural,HH Size,statesector,1,Himachal Pradesh,NA,NA,NA,1,NA,NA
3822,1,0,1,0,0,0,4,State,urban/rural,HH Size,statesector,1,Himachal Pradesh,NA,NA,NA,2 to 3,NA,NA
3823,1,0.204022244,0.440332651,0.087179728,0.26846537,0,4,State,urban/rural,HH Size,statesector,1,Himachal Pradesh,NA,NA,NA,4 to 6,NA,NA
3824,1,0,0,0.388479561,0.611520469,0,4,State,urban/rural,HH Size,statesector,1,Himachal Pradesh,NA,NA,NA,7+,NA,NA
3825,1,0.476677597,0.511971653,0.011350756,0,0,4,State,urban/rural,HH Size,statesector,0,Jammu & Kashmir,NA,NA,NA,1,NA,NA
3826,1,0.342612326,0.51705718,0.107243635,0.03072333,0.002363519,4,State,urban/rural,HH Size,statesector,0,Jammu & Kashmir,NA,NA,NA,2 to 3,NA,NA
3827,1,0.316096067,0.488326102,0.159175307,0.035268921,0.001133615,4,State,urban/rural,HH Size,statesector,0,Jammu & Kashmir,NA,NA,NA,4 to 6,NA,NA
3828,1,0.318532467,0.48293817,0.15254803,0.039013673,0.006967673,4,State,urban/rural,HH Size,statesector,0,Jammu & Kashmir,NA,NA,NA,7+,NA,NA
3829,1,0.28368929,0.6149441,0.101366609,0,0,4,State,urban/rural,HH Size,statesector,1,Jammu & Kashmir,NA,NA,NA,1,NA,NA
3830,1,0.205948085,0.276622206,0.400240451,0.117189281,0,4,State,urban/rural,HH Size,statesector,1,Jammu & Kashmir,NA,NA,NA,2 to 3,NA,NA
3831,1,0.249872267,0.292142928,0.129305184,0.257801622,0.070877992,4,State,urban/rural,HH Size,statesector,1,Jammu & Kashmir,NA,NA,NA,4 to 6,NA,NA
3832,1,0.122182362,0.368229002,0.276287019,0.216093957,0.017207643,4,State,urban/rural,HH Size,statesector,1,Jammu & Kashmir,NA,NA,NA,7+,NA,NA
3833,1,0.92421782,0.069910459,0.005871729,0,0,4,State,urban/rural,HH Size,statesector,0,Jharkhand,NA,NA,NA,1,NA,NA
3834,1,0.852678001,0.125692457,0.020639898,0.000357566,0.000632069,4,State,urban/rural,HH Size,statesector,0,Jharkhand,NA,NA,NA,2 to 3,NA,NA
3835,1,0.772799969,0.190039217,0.034298856,0.002051111,0.000810881,4,State,urban/rural,HH Size,statesector,0,Jharkhand,NA,NA,NA,4 to 6,NA,NA
3836,1,0.706862569,0.23117207,0.052148707,0.009816688,0,4,State,urban/rural,HH Size,statesector,0,Jharkhand,NA,NA,NA,7+,NA,NA
3837,1,NA,NA,NA,NA,NA,4,State,urban/rural,HH Size,statesector,0,Jharkhand,NA,NA,NA,NA,NA,NA
3838,1,0.650539577,0.320165873,0.029294571,0,0,4,State,urban/rural,HH Size,statesector,1,Jharkhand,NA,NA,NA,1,NA,NA
3839,1,0.468463689,0.33516115,0.165127873,0.027802343,0.003444939,4,State,urban/rural,HH Size,statesector,1,Jharkhand,NA,NA,NA,2 to 3,NA,NA
3840,1,0.31161201,0.423046321,0.203250736,0.053202141,0.008888779,4,State,urban/rural,HH Size,statesector,1,Jharkhand,NA,NA,NA,4 to 6,NA,NA
3841,1,0.212442368,0.307319224,0.373587459,0.079791084,0.026859868,4,State,urban/rural,HH Size,statesector,1,Jharkhand,NA,NA,NA,7+,NA,NA
3842,1,0.609559,0.350782633,0.039658345,0,0,4,State,urban/rural,HH Size,statesector,0,Karnataka,NA,NA,NA,1,NA,NA
3843,1,0.360879838,0.515697896,0.118728638,0.004185811,0.000507802,4,State,urban/rural,HH Size,statesector,0,Karnataka,NA,NA,NA,2 to 3,NA,NA
3844,1,0.255271435,0.539508402,0.18412143,0.020434124,0.000664612,4,State,urban/rural,HH Size,statesector,0,Karnataka,NA,NA,NA,4 to 6,NA,NA
3845,1,0.187076613,0.466011196,0.304383785,0.036035299,0.006493107,4,State,urban/rural,HH Size,statesector,0,Karnataka,NA,NA,NA,7+,NA,NA
3846,1,NA,NA,NA,NA,NA,4,State,urban/rural,HH Size,statesector,0,Karnataka,NA,NA,NA,NA,NA,NA
3847,1,0.566133261,0.356427461,0.077439308,0,0,4,State,urban/rural,HH Size,statesector,1,Karnataka,NA,NA,NA,1,NA,NA
3848,1,0.259452105,0.468214124,0.239628121,0.032705657,0,4,State,urban/rural,HH Size,statesector,1,Karnataka,NA,NA,NA,2 to 3,NA,NA
3849,1,0.157760039,0.34006986,0.332690746,0.132810026,0.036669351,4,State,urban/rural,HH Size,statesector,1,Karnataka,NA,NA,NA,4 to 6,NA,NA
3850,1,0.102813333,0.263045162,0.320381194,0.238777339,0.074982986,4,State,urban/rural,HH Size,statesector,1,Karnataka,NA,NA,NA,7+,NA,NA
3851,1,0.447161943,0.513990879,0.038847204,0,0,4,State,urban/rural,HH Size,statesector,0,Kerala,NA,NA,NA,1,NA,NA
3852,1,0.24190636,0.500378311,0.142102167,0,0.115613148,4,State,urban/rural,HH Size,statesector,0,Kerala,NA,NA,NA,2 to 3,NA,NA
3853,1,0.27883172,0.422175556,0.227138683,0.028639937,0.043214105,4,State,urban/rural,HH Size,statesector,0,Kerala,NA,NA,NA,4 to 6,NA,NA
3854,1,0.292403638,0.17721051,0.389603704,0,0.140782177,4,State,urban/rural,HH Size,statesector,0,Kerala,NA,NA,NA,7+,NA,NA
3855,1,NA,NA,NA,NA,NA,4,State,urban/rural,HH Size,statesector,0,Kerala,NA,NA,NA,NA,NA,NA
3856,1,0.308701962,0.691298068,0,0,0,4,State,urban/rural,HH Size,statesector,1,Kerala,NA,NA,NA,1,NA,NA
