,m_poor_1_33,m_poor_1_50,round,level,area,dem,SourceSheet,sector,StateName,head_age_cat,edu_group,head_gender,hhsize_cat,own_house,agri_land
255,0.237923443,0.079606503,5,State,All,Age,state,99,Odisha,NA,NA,NA,NA,NA,NA
256,0.030721948,0.001509413,5,State,All,Age,state,99,Puducherry,15-29,NA,NA,NA,NA,NA
257,0.010151477,0,5,State,All,Age,state,99,Puducherry,30 to 45,NA,NA,NA,NA,NA
258,0.01424862,0.000360167,5,State,All,Age,state,99,Puducherry,46 to 64,NA,NA,NA,NA,NA
259,0.0498676,0.005023856,5,State,All,Age,state,99,Puducherry,65+,NA,NA,NA,NA,NA
260,0,0,5,State,All,Age,state,99,Puducherry,NA,NA,NA,NA,NA,NA
261,0.173830718,0.025827454,5,State,All,Age,state,99,Punjab,15-29,NA,NA,NA,NA,NA
262,0.058027081,0.01031375,5,State,All,Age,state,99,Punjab,30 to 45,NA,NA,NA,NA,NA
263,0.027739482,0.002061185,5,State,All,Age,state,99,Punjab,46 to 64,NA,NA,NA,NA,NA
264,0.042835157,0.004018995,5,State,All,Age,state,99,Punjab,65+,NA,NA,NA,NA,NA
265,0,0,5,State,All,Age,state,99,Punjab,NA,NA,NA,NA,NA,NA
266,0.292877108,0.078484923,5,State,All,Age,state,99,Rajasthan,15-29,NA,NA,NA,NA,NA
267,0.173451051,0.046115529,5,State,All,Age,state,99,Rajasthan,30 to 45,NA,NA,NA,NA,NA
268,0.137744427,0.020210287,5,State,All,Age,state,99,Rajasthan,46 to 64,NA,NA,NA,NA,NA
269,0.171551585,0.016643515,5,State,All,Age,state,99,Rajasthan,65+,NA,NA,NA,NA,NA
270,0.079320818,0.079320818,5,State,All,Age,state,99,Rajasthan,NA,NA,NA,NA,NA,NA
271,0.029201902,0.003145819,5,State,All,Age,state,99,Sikkim,15-29,NA,NA,NA,NA,NA
272,0.030612435,0.005997158,5,State,All,Age,state,99,Sikkim,30 to 45,NA,NA,NA,NA,NA
273,0.034640234,0.003191112,5,State,All,Age,state,99,Sikkim,46 to 64,NA,NA,NA,NA,NA
274,0.061612006,0.001515149,5,State,All,Age,state,99,Sikkim,65+,NA,NA,NA,NA,NA
275,0,0,5,State,All,Age,state,99,Sikkim,NA,NA,NA,NA,NA,NA
276,0.047153279,0.004721375,5,State,All,Age,state,99,Tamil Nadu,15-29,NA,NA,NA,NA,NA
277,0.034840215,0.003252471,5,State,All,Age,state,99,Tamil Nadu,30 to 45,NA,NA,NA,NA,NA
278,0.04488549,0.001873956,5,State,All,Age,state,99,Tamil Nadu,46 to 64,NA,NA,NA,NA,NA
279,0.10921634,0.000664642,5,State,All,Age,state,99,Tamil Nadu,65+,NA,NA,NA,NA,NA
280,0,0,5,State,All,Age,state,99,Tamil Nadu,NA,NA,NA,NA,NA,NA
281,0.106374025,0.016629726,5,State,All,Age,state,99,Telangana,15-29,NA,NA,NA,NA,NA
282,0.071553282,0.011325075,5,State,All,Age,state,99,Telangana,30 to 45,NA,NA,NA,NA,NA
283,0.063309923,0.004009807,5,State,All,Age,state,99,Telangana,46 to 64,NA,NA,NA,NA,NA
284,0.119611636,0.002972307,5,State,All,Age,state,99,Telangana,65+,NA,NA,NA,NA,NA
285,0.080479398,0,5,State,All,Age,state,99,Telangana,NA,NA,NA,NA,NA,NA
286,0.30471769,0.060563769,5,State,All,Age,state,99,Tripura,15-29,NA,NA,NA,NA,NA
287,0.156841621,0.032656275,5,State,All,Age,state,99,Tripura,30 to 45,NA,NA,NA,NA,NA
288,0.141082928,0.016826142,5,State,All,Age,state,99,Tripura,46 to 64,NA,NA,NA,NA,NA
289,0.213441923,0.013765264,5,State,All,Age,state,99,Tripura,65+,NA,NA,NA,NA,NA
290,0.599083185,0.179892838,5,State,All,Age,state,99,Tripura,NA,NA,NA,NA,NA,NA
291,0.390429884,0.12011265,5,State,All,Age,state,99,Uttar Pradesh,15-29,NA,NA,NA,NA,NA
292,0.258726835,0.088119157,5,State,All,Age,state,99,Uttar Pradesh,30 to 45,NA,NA,NA,NA,NA
293,0.177727908,0.033274572,5,State,All,Age,state,99,Uttar Pradesh,46 to 64,NA,NA,NA,NA,NA
294,0.210273549,0.028478345,5,State,All,Age,state,99,Uttar Pradesh,65+,NA,NA,NA,NA,NA
295,0.257788986,0.060102813,5,State,All,Age,state,99,Uttar Pradesh,NA,NA,NA,NA,NA,NA
296,0.188880965,0.033268958,5,State,All,Age,state,99,Uttarakhand,15-29,NA,NA,NA,NA,NA
297,0.112959176,0.022660214,5,State,All,Age,state,99,Uttarakhand,30 to 45,NA,NA,NA,NA,NA
298,0.07086435,0.005463219,5,State,All,Age,state,99,Uttarakhand,46 to 64,NA,NA,NA,NA,NA
299,0.110653549,0.005252709,5,State,All,Age,state,99,Uttarakhand,65+,NA,NA,NA,NA,NA
300,0.322800457,0,5,State,All,Age,state,99,Uttarakhand,NA,NA,NA,NA,NA,NA
301,0.291301787,0.071260355,5,State,All,Age,state,99,West Bengal,15-29,NA,NA,NA,NA,NA
302,0.160913289,0.031958643,5,State,All,Age,state,99,West Bengal,30 to 45,NA,NA,NA,NA,NA
303,0.139177352,0.015568499,5,State,All,Age,state,99,West Bengal,46 to 64,NA,NA,NA,NA,NA
304,0.157616571,0.014923925,5,State,All,Age,state,99,West Bengal,65+,NA,NA,NA,NA,NA
305,0.126614496,0,5,State,All,Age,state,99,West Bengal,NA,NA,NA,NA,NA,NA
306,0.077204086,0,5,State,urban/rural,Age,statesector,0,Andaman & Nicobar Islands,15-29,NA,NA,NA,NA,NA
307,0.039594196,0.003934611,5,State,urban/rural,Age,statesector,0,Andaman & Nicobar Islands,30 to 45,NA,NA,NA,NA,NA
308,0.057967123,0.009679993,5,State,urban/rural,Age,statesector,0,Andaman & Nicobar Islands,46 to 64,NA,NA,NA,NA,NA
309,0.080429867,0.00871168,5,State,urban/rural,Age,statesector,0,Andaman & Nicobar Islands,65+,NA,NA,NA,NA,NA
310,0,0,5,State,urban/rural,Age,statesector,0,Andaman & Nicobar Islands,NA,NA,NA,NA,NA,NA
311,0.069496922,0,5,State,urban/rural,Age,statesector,1,Andaman & Nicobar Islands,15-29,NA,NA,NA,NA,NA
312,0.009069195,0,5,State,urban/rural,Age,statesector,1,Andaman & Nicobar Islands,30 to 45,NA,NA,NA,NA,NA
313,0.010322468,0,5,State,urban/rural,Age,statesector,1,Andaman & Nicobar Islands,46 to 64,NA,NA,NA,NA,NA
314,0,0,5,State,urban/rural,Age,statesector,1,Andaman & Nicobar Islands,65+,NA,NA,NA,NA,NA
315,0.148529708,0.020076334,5,State,urban/rural,Age,statesector,0,Andhra Pradesh,15-29,NA,NA,NA,NA,NA
316,0.087519653,0.014531438,5,State,urban/rural,Age,statesector,0,Andhra Pradesh,30 to 45,NA,NA,NA,NA,NA
317,0.095765226,0.010245072,5,State,urban/rural,Age,statesector,0,Andhra Pradesh,46 to 64,NA,NA,NA,NA,NA
318,0.144408152,0.005522208,5,State,urban/rural,Age,statesector,0,Andhra Pradesh,65+,NA,NA,NA,NA,NA
319,0,0,5,State,urban/rural,Age,statesector,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA
320,0.066002466,0,5,State,urban/rural,Age,statesector,1,Andhra Pradesh,15-29,NA,NA,NA,NA,NA
321,0.025069835,0.002577922,5,State,urban/rural,Age,statesector,1,Andhra Pradesh,30 to 45,NA,NA,NA,NA,NA
322,0.024540827,0.000890136,5,State,urban/rural,Age,statesector,1,Andhra Pradesh,46 to 64,NA,NA,NA,NA,NA
323,0.02121122,0,5,State,urban/rural,Age,statesector,1,Andhra Pradesh,65+,NA,NA,NA,NA,NA
324,0.155247808,0.043898851,5,State,urban/rural,Age,statesector,0,Arunachal Pradesh,15-29,NA,NA,NA,NA,NA
325,0.135360017,0.032469705,5,State,urban/rural,Age,statesector,0,Arunachal Pradesh,30 to 45,NA,NA,NA,NA,NA
326,0.159418896,0.015575136,5,State,urban/rural,Age,statesector,0,Arunachal Pradesh,46 to 64,NA,NA,NA,NA,NA
327,0.261677921,0.022188608,5,State,urban/rural,Age,statesector,0,Arunachal Pradesh,65+,NA,NA,NA,NA,NA
328,0.412525296,0,5,State,urban/rural,Age,statesector,0,Arunachal Pradesh,NA,NA,NA,NA,NA,NA
329,0.058124706,0.006587982,5,State,urban/rural,Age,statesector,1,Arunachal Pradesh,15-29,NA,NA,NA,NA,NA
330,0.041884575,0.00976728,5,State,urban/rural,Age,statesector,1,Arunachal Pradesh,30 to 45,NA,NA,NA,NA,NA
331,0.031223299,0.004613675,5,State,urban/rural,Age,statesector,1,Arunachal Pradesh,46 to 64,NA,NA,NA,NA,NA
332,0.04071115,0.012754289,5,State,urban/rural,Age,statesector,1,Arunachal Pradesh,65+,NA,NA,NA,NA,NA
333,0,0,5,State,urban/rural,Age,statesector,1,Arunachal Pradesh,NA,NA,NA,NA,NA,NA
334,0.369551688,0.100746997,5,State,urban/rural,Age,statesector,0,Assam,15-29,NA,NA,NA,NA,NA
335,0.261127353,0.07567554,5,State,urban/rural,Age,statesector,0,Assam,30 to 45,NA,NA,NA,NA,NA
336,0.195393428,0.037722737,5,State,urban/rural,Age,statesector,0,Assam,46 to 64,NA,NA,NA,NA,NA
337,0.205732748,0.028164998,5,State,urban/rural,Age,statesector,0,Assam,65+,NA,NA,NA,NA,NA
338,0,0,5,State,urban/rural,Age,statesector,0,Assam,NA,NA,NA,NA,NA,NA
339,0.196592391,0.058855198,5,State,urban/rural,Age,statesector,1,Assam,15-29,NA,NA,NA,NA,NA
340,0.101831675,0.010913724,5,State,urban/rural,Age,statesector,1,Assam,30 to 45,NA,NA,NA,NA,NA
341,0.05770646,0.00487842,5,State,urban/rural,Age,statesector,1,Assam,46 to 64,NA,NA,NA,NA,NA
342,0.055961415,0.00042996,5,State,urban/rural,Age,statesector,1,Assam,65+,NA,NA,NA,NA,NA
343,0.589951873,0.268242806,5,State,urban/rural,Age,statesector,0,Bihar,15-29,NA,NA,NA,NA,NA
344,0.392451316,0.168089986,5,State,urban/rural,Age,statesector,0,Bihar,30 to 45,NA,NA,NA,NA,NA
345,0.31489864,0.079856791,5,State,urban/rural,Age,statesector,0,Bihar,46 to 64,NA,NA,NA,NA,NA
346,0.370975971,0.063066565,5,State,urban/rural,Age,statesector,0,Bihar,65+,NA,NA,NA,NA,NA
347,0.50256741,0.177185416,5,State,urban/rural,Age,statesector,0,Bihar,NA,NA,NA,NA,NA,NA
348,0.287003487,0.120901957,5,State,urban/rural,Age,statesector,1,Bihar,15-29,NA,NA,NA,NA,NA
349,0.171989545,0.054960225,5,State,urban/rural,Age,statesector,1,Bihar,30 to 45,NA,NA,NA,NA,NA
350,0.110080548,0.025591161,5,State,urban/rural,Age,statesector,1,Bihar,46 to 64,NA,NA,NA,NA,NA
351,0.129282013,0.018192485,5,State,urban/rural,Age,statesector,1,Bihar,65+,NA,NA,NA,NA,NA
352,0,0,5,State,urban/rural,Age,statesector,1,Bihar,NA,NA,NA,NA,NA,NA
353,0.333333343,0,5,State,urban/rural,Age,statesector,0,Chandigarh,15-29,NA,NA,NA,NA,NA
354,0,0,5,State,urban/rural,Age,statesector,0,Chandigarh,30 to 45,NA,NA,NA,NA,NA
355,0,0,5,State,urban/rural,Age,statesector,0,Chandigarh,46 to 64,NA,NA,NA,NA,NA
356,0,0,5,State,urban/rural,Age,statesector,0,Chandigarh,65+,NA,NA,NA,NA,NA
357,0.194852561,0.040314484,5,State,urban/rural,Age,statesector,1,Chandigarh,15-29,NA,NA,NA,NA,NA
358,0.048797287,0.004650401,5,State,urban/rural,Age,statesector,1,Chandigarh,30 to 45,NA,NA,NA,NA,NA
359,0.017586742,0.009452203,5,State,urban/rural,Age,statesector,1,Chandigarh,46 to 64,NA,NA,NA,NA,NA
360,0,0,5,State,urban/rural,Age,statesector,1,Chandigarh,65+,NA,NA,NA,NA,NA
361,0.325633019,0.087063782,5,State,urban/rural,Age,statesector,0,Chhattisgarh,15-29,NA,NA,NA,NA,NA
362,0.222113803,0.060453888,5,State,urban/rural,Age,statesector,0,Chhattisgarh,30 to 45,NA,NA,NA,NA,NA
363,0.220129341,0.028472759,5,State,urban/rural,Age,statesector,0,Chhattisgarh,46 to 64,NA,NA,NA,NA,NA
364,0.299958855,0.022648999,5,State,urban/rural,Age,statesector,0,Chhattisgarh,65+,NA,NA,NA,NA,NA
365,0.223973468,0,5,State,urban/rural,Age,statesector,0,Chhattisgarh,NA,NA,NA,NA,NA,NA
366,0.162464827,0.035405353,5,State,urban/rural,Age,statesector,1,Chhattisgarh,15-29,NA,NA,NA,NA,NA
367,0.052256808,0.009100912,5,State,urban/rural,Age,statesector,1,Chhattisgarh,30 to 45,NA,NA,NA,NA,NA
368,0.04151905,0.002176165,5,State,urban/rural,Age,statesector,1,Chhattisgarh,46 to 64,NA,NA,NA,NA,NA
369,0.090919875,0.001893757,5,State,urban/rural,Age,statesector,1,Chhattisgarh,65+,NA,NA,NA,NA,NA
370,0,0,5,State,urban/rural,Age,statesector,1,Chhattisgarh,NA,NA,NA,NA,NA,NA
371,0.138469234,0.031960268,5,State,urban/rural,Age,statesector,0,Dadra & Nagar Haveli and Daman & Diu,15-29,NA,NA,NA,NA,NA
372,0.167920589,0.028411057,5,State,urban/rural,Age,statesector,0,Dadra & Nagar Haveli and Daman & Diu,30 to 45,NA,NA,NA,NA,NA
373,0.214587346,0.033433214,5,State,urban/rural,Age,statesector,0,Dadra & Nagar Haveli and Daman & Diu,46 to 64,NA,NA,NA,NA,NA
374,0.404579937,0.015991732,5,State,urban/rural,Age,statesector,0,Dadra & Nagar Haveli and Daman & Diu,65+,NA,NA,NA,NA,NA
375,0,0,5,State,urban/rural,Age,statesector,0,Dadra & Nagar Haveli and Daman & Diu,NA,NA,NA,NA,NA,NA
376,0.040256001,0,5,State,urban/rural,Age,statesector,1,Dadra & Nagar Haveli and Daman & Diu,15-29,NA,NA,NA,NA,NA
377,0.058129255,0.019648336,5,State,urban/rural,Age,statesector,1,Dadra & Nagar Haveli and Daman & Diu,30 to 45,NA,NA,NA,NA,NA
378,0.0290561,0.00184173,5,State,urban/rural,Age,statesector,1,Dadra & Nagar Haveli and Daman & Diu,46 to 64,NA,NA,NA,NA,NA
379,0.030593297,0,5,State,urban/rural,Age,statesector,1,Dadra & Nagar Haveli and Daman & Diu,65+,NA,NA,NA,NA,NA
380,0,0,5,State,urban/rural,Age,statesector,1,Dadra & Nagar Haveli and Daman & Diu,NA,NA,NA,NA,NA,NA
381,0.075255588,0,5,State,urban/rural,Age,statesector,0,Delhi,15-29,NA,NA,NA,NA,NA
382,0.062014766,0.025244184,5,State,urban/rural,Age,statesector,0,Delhi,30 to 45,NA,NA,NA,NA,NA
383,0,0,5,State,urban/rural,Age,statesector,0,Delhi,46 to 64,NA,NA,NA,NA,NA
384,0.002911475,0,5,State,urban/rural,Age,statesector,0,Delhi,65+,NA,NA,NA,NA,NA
385,0.064476505,0.004176725,5,State,urban/rural,Age,statesector,1,Delhi,15-29,NA,NA,NA,NA,NA
386,0.043264255,0.007274262,5,State,urban/rural,Age,statesector,1,Delhi,30 to 45,NA,NA,NA,NA,NA
387,0.016578527,0.001981818,5,State,urban/rural,Age,statesector,1,Delhi,46 to 64,NA,NA,NA,NA,NA
388,0.010036709,0,5,State,urban/rural,Age,statesector,1,Delhi,65+,NA,NA,NA,NA,NA
389,0,0,5,State,urban/rural,Age,statesector,1,Delhi,NA,NA,NA,NA,NA,NA
390,0.144454896,0,5,State,urban/rural,Age,statesector,0,Goa,15-29,NA,NA,NA,NA,NA
391,0.062544681,0.009360235,5,State,urban/rural,Age,statesector,0,Goa,30 to 45,NA,NA,NA,NA,NA
392,0.018553717,0,5,State,urban/rural,Age,statesector,0,Goa,46 to 64,NA,NA,NA,NA,NA
393,0.021624792,0,5,State,urban/rural,Age,statesector,0,Goa,65+,NA,NA,NA,NA,NA
394,0.033271052,0,5,State,urban/rural,Age,statesector,1,Goa,15-29,NA,NA,NA,NA,NA
395,0.01205736,0,5,State,urban/rural,Age,statesector,1,Goa,30 to 45,NA,NA,NA,NA,NA
396,0,0,5,State,urban/rural,Age,statesector,1,Goa,46 to 64,NA,NA,NA,NA,NA
397,0,0,5,State,urban/rural,Age,statesector,1,Goa,65+,NA,NA,NA,NA,NA
398,0,0,5,State,urban/rural,Age,statesector,1,Goa,NA,NA,NA,NA,NA,NA
399,0.328814,0.091729216,5,State,urban/rural,Age,statesector,0,Gujarat,15-29,NA,NA,NA,NA,NA
400,0.219311833,0.054405086,5,State,urban/rural,Age,statesector,0,Gujarat,30 to 45,NA,NA,NA,NA,NA
401,0.190020338,0.028025575,5,State,urban/rural,Age,statesector,0,Gujarat,46 to 64,NA,NA,NA,NA,NA
402,0.216837361,0.017155465,5,State,urban/rural,Age,statesector,0,Gujarat,65+,NA,NA,NA,NA,NA
403,0.276525348,0,5,State,urban/rural,Age,statesector,0,Gujarat,NA,NA,NA,NA,NA,NA
404,0.108059309,0.017735003,5,State,urban/rural,Age,statesector,1,Gujarat,15-29,NA,NA,NA,NA,NA
405,0.048425205,0.00748292,5,State,urban/rural,Age,statesector,1,Gujarat,30 to 45,NA,NA,NA,NA,NA
406,0.023274954,0.004108322,5,State,urban/rural,Age,statesector,1,Gujarat,46 to 64,NA,NA,NA,NA,NA
407,0.025553573,0.001292608,5,State,urban/rural,Age,statesector,1,Gujarat,65+,NA,NA,NA,NA,NA
408,0,0,5,State,urban/rural,Age,statesector,1,Gujarat,NA,NA,NA,NA,NA,NA
409,0.200866446,0.068186998,5,State,urban/rural,Age,statesector,0,Haryana,15-29,NA,NA,NA,NA,NA
410,0.099068075,0.026305903,5,State,urban/rural,Age,statesector,0,Haryana,30 to 45,NA,NA,NA,NA,NA
411,0.062395129,0.006474967,5,State,urban/rural,Age,statesector,0,Haryana,46 to 64,NA,NA,NA,NA,NA
412,0.080537573,0.009568023,5,State,urban/rural,Age,statesector,0,Haryana,65+,NA,NA,NA,NA,NA
413,0.463310182,0,5,State,urban/rural,Age,statesector,0,Haryana,NA,NA,NA,NA,NA,NA
414,0.146918491,0.032900631,5,State,urban/rural,Age,statesector,1,Haryana,15-29,NA,NA,NA,NA,NA
415,0.045628592,0.012827889,5,State,urban/rural,Age,statesector,1,Haryana,30 to 45,NA,NA,NA,NA,NA
416,0.018627476,0.001551668,5,State,urban/rural,Age,statesector,1,Haryana,46 to 64,NA,NA,NA,NA,NA
417,0.025294645,0.001031643,5,State,urban/rural,Age,statesector,1,Haryana,65+,NA,NA,NA,NA,NA
418,0,0,5,State,urban/rural,Age,statesector,1,Haryana,NA,NA,NA,NA,NA,NA
419,0.128338978,0.024589745,5,State,urban/rural,Age,statesector,0,Himachal Pradesh,15-29,NA,NA,NA,NA,NA
420,0.055470172,0.006295348,5,State,urban/rural,Age,statesector,0,Himachal Pradesh,30 to 45,NA,NA,NA,NA,NA
421,0.04430528,0.002505806,5,State,urban/rural,Age,statesector,0,Himachal Pradesh,46 to 64,NA,NA,NA,NA,NA
422,0.080689467,0.003470769,5,State,urban/rural,Age,statesector,0,Himachal Pradesh,65+,NA,NA,NA,NA,NA
423,0.108476721,0,5,State,urban/rural,Age,statesector,0,Himachal Pradesh,NA,NA,NA,NA,NA,NA
424,0.063285902,0.023455583,5,State,urban/rural,Age,statesector,1,Himachal Pradesh,15-29,NA,NA,NA,NA,NA
425,0.032288805,0.019672794,5,State,urban/rural,Age,statesector,1,Himachal Pradesh,30 to 45,NA,NA,NA,NA,NA
426,0.009811924,0,5,State,urban/rural,Age,statesector,1,Himachal Pradesh,46 to 64,NA,NA,NA,NA,NA
427,0.003351302,0,5,State,urban/rural,Age,statesector,1,Himachal Pradesh,65+,NA,NA,NA,NA,NA
428,0.144550771,0.034896456,5,State,urban/rural,Age,statesector,0,Jammu & Kashmir,15-29,NA,NA,NA,NA,NA
429,0.094090626,0.016625362,5,State,urban/rural,Age,statesector,0,Jammu & Kashmir,30 to 45,NA,NA,NA,NA,NA
430,0.055271033,0.006815715,5,State,urban/rural,Age,statesector,0,Jammu & Kashmir,46 to 64,NA,NA,NA,NA,NA
431,0.07487528,0.006207613,5,State,urban/rural,Age,statesector,0,Jammu & Kashmir,65+,NA,NA,NA,NA,NA
432,0,0,5,State,urban/rural,Age,statesector,0,Jammu & Kashmir,NA,NA,NA,NA,NA,NA
433,0.046188354,0.008065499,5,State,urban/rural,Age,statesector,1,Jammu & Kashmir,15-29,NA,NA,NA,NA,NA
434,0.024856927,0.002363779,5,State,urban/rural,Age,statesector,1,Jammu & Kashmir,30 to 45,NA,NA,NA,NA,NA
435,0.003109515,0,5,State,urban/rural,Age,statesector,1,Jammu & Kashmir,46 to 64,NA,NA,NA,NA,NA
436,0.018609447,0,5,State,urban/rural,Age,statesector,1,Jammu & Kashmir,65+,NA,NA,NA,NA,NA
437,0.519770086,0.192719191,5,State,urban/rural,Age,statesector,0,Jharkhand,15-29,NA,NA,NA,NA,NA
438,0.382829279,0.133695573,5,State,urban/rural,Age,statesector,0,Jharkhand,30 to 45,NA,NA,NA,NA,NA
439,0.322081178,0.064596705,5,State,urban/rural,Age,statesector,0,Jharkhand,46 to 64,NA,NA,NA,NA,NA
440,0.377665937,0.053156421,5,State,urban/rural,Age,statesector,0,Jharkhand,65+,NA,NA,NA,NA,NA
441,0.205696478,0.205696478,5,State,urban/rural,Age,statesector,0,Jharkhand,NA,NA,NA,NA,NA,NA
442,0.141382933,0.04651266,5,State,urban/rural,Age,statesector,1,Jharkhand,15-29,NA,NA,NA,NA,NA
443,0.092927381,0.023413116,5,State,urban/rural,Age,statesector,1,Jharkhand,30 to 45,NA,NA,NA,NA,NA
444,0.065163672,0.006591816,5,State,urban/rural,Age,statesector,1,Jharkhand,46 to 64,NA,NA,NA,NA,NA
445,0.072615296,0.011397121,5,State,urban/rural,Age,statesector,1,Jharkhand,65+,NA,NA,NA,NA,NA
446,0,0,5,State,urban/rural,Age,statesector,1,Jharkhand,NA,NA,NA,NA,NA,NA
447,0.162804052,0.049585283,5,State,urban/rural,Age,statesector,0,Karnataka,15-29,NA,NA,NA,NA,NA
448,0.121101551,0.021808056,5,State,urban/rural,Age,statesector,0,Karnataka,30 to 45,NA,NA,NA,NA,NA
449,0.10052672,0.010266386,5,State,urban/rural,Age,statesector,0,Karnataka,46 to 64,NA,NA,NA,NA,NA
450,0.150663868,0.010491739,5,State,urban/rural,Age,statesector,0,Karnataka,65+,NA,NA,NA,NA,NA
451,0.190911382,0,5,State,urban/rural,Age,statesector,0,Karnataka,NA,NA,NA,NA,NA,NA
452,0.04641743,0.025948573,5,State,urban/rural,Age,statesector,1,Karnataka,15-29,NA,NA,NA,NA,NA
453,0.033641282,0.005365929,5,State,urban/rural,Age,statesector,1,Karnataka,30 to 45,NA,NA,NA,NA,NA
454,0.023415864,0.000635514,5,State,urban/rural,Age,statesector,1,Karnataka,46 to 64,NA,NA,NA,NA,NA
455,0.036662228,0.000929451,5,State,urban/rural,Age,statesector,1,Karnataka,65+,NA,NA,NA,NA,NA
456,0.060292937,0,5,State,urban/rural,Age,statesector,1,Karnataka,NA,NA,NA,NA,NA,NA
457,0.056864567,0,5,State,urban/rural,Age,statesector,0,Kerala,15-29,NA,NA,NA,NA,NA
458,0.014856237,0.001055778,5,State,urban/rural,Age,statesector,0,Kerala,30 to 45,NA,NA,NA,NA,NA
459,0.010758491,0.000595662,5,State,urban/rural,Age,statesector,0,Kerala,46 to 64,NA,NA,NA,NA,NA
460,0.025727883,0.000839154,5,State,urban/rural,Age,statesector,0,Kerala,65+,NA,NA,NA,NA,NA
461,0,0,5,State,urban/rural,Age,statesector,0,Kerala,NA,NA,NA,NA,NA,NA
462,0.013902522,0,5,State,urban/rural,Age,statesector,1,Kerala,15-29,NA,NA,NA,NA,NA
463,0.006663128,0,5,State,urban/rural,Age,statesector,1,Kerala,30 to 45,NA,NA,NA,NA,NA
464,0.003281561,0,5,State,urban/rural,Age,statesector,1,Kerala,46 to 64,NA,NA,NA,NA,NA
465,0.009375195,0,5,State,urban/rural,Age,statesector,1,Kerala,65+,NA,NA,NA,NA,NA
466,0.046582099,0,5,State,urban/rural,Age,statesector,0,Ladakh,15-29,NA,NA,NA,NA,NA
467,0.109172732,0.020639744,5,State,urban/rural,Age,statesector,0,Ladakh,30 to 45,NA,NA,NA,NA,NA
468,0.039479643,0,5,State,urban/rural,Age,statesector,0,Ladakh,46 to 64,NA,NA,NA,NA,NA
469,0.131187037,0.007474163,5,State,urban/rural,Age,statesector,0,Ladakh,65+,NA,NA,NA,NA,NA
470,0,0,5,State,urban/rural,Age,statesector,0,Ladakh,NA,NA,NA,NA,NA,NA
471,0,0,5,State,urban/rural,Age,statesector,1,Ladakh,15-29,NA,NA,NA,NA,NA
472,0.019330947,0.007520687,5,State,urban/rural,Age,statesector,1,Ladakh,30 to 45,NA,NA,NA,NA,NA
473,0.018614439,0,5,State,urban/rural,Age,statesector,1,Ladakh,46 to 64,NA,NA,NA,NA,NA
474,0,0,5,State,urban/rural,Age,statesector,1,Ladakh,65+,NA,NA,NA,NA,NA
475,0.17205146,0,5,State,urban/rural,Age,statesector,0,Lakshadweep,15-29,NA,NA,NA,NA,NA
476,0,0,5,State,urban/rural,Age,statesector,0,Lakshadweep,30 to 45,NA,NA,NA,NA,NA
477,0.015267197,0,5,State,urban/rural,Age,statesector,0,Lakshadweep,46 to 64,NA,NA,NA,NA,NA
478,0,0,5,State,urban/rural,Age,statesector,0,Lakshadweep,65+,NA,NA,NA,NA,NA
479,0,0,5,State,urban/rural,Age,statesector,1,Lakshadweep,15-29,NA,NA,NA,NA,NA
480,0.006206542,0,5,State,urban/rural,Age,statesector,1,Lakshadweep,30 to 45,NA,NA,NA,NA,NA
481,0.005303096,0,5,State,urban/rural,Age,statesector,1,Lakshadweep,46 to 64,NA,NA,NA,NA,NA
482,0.005319324,0,5,State,urban/rural,Age,statesector,1,Lakshadweep,65+,NA,NA,NA,NA,NA
483,0,0,5,State,urban/rural,Age,statesector,1,Lakshadweep,NA,NA,NA,NA,NA,NA
484,0.460630208,0.117589004,5,State,urban/rural,Age,statesector,0,Madhya Pradesh,15-29,NA,NA,NA,NA,NA
485,0.287492812,0.076850034,5,State,urban/rural,Age,statesector,0,Madhya Pradesh,30 to 45,NA,NA,NA,NA,NA
486,0.287766933,0.043687418,5,State,urban/rural,Age,statesector,0,Madhya Pradesh,46 to 64,NA,NA,NA,NA,NA
487,0.375225097,0.035460968,5,State,urban/rural,Age,statesector,0,Madhya Pradesh,65+,NA,NA,NA,NA,NA
488,0.268271506,0.124140777,5,State,urban/rural,Age,statesector,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA
489,0.152692348,0.034803394,5,State,urban/rural,Age,statesector,1,Madhya Pradesh,15-29,NA,NA,NA,NA,NA
490,0.078974113,0.015041823,5,State,urban/rural,Age,statesector,1,Madhya Pradesh,30 to 45,NA,NA,NA,NA,NA
491,0.056740709,0.009157501,5,State,urban/rural,Age,statesector,1,Madhya Pradesh,46 to 64,NA,NA,NA,NA,NA
492,0.077009067,0.003739263,5,State,urban/rural,Age,statesector,1,Madhya Pradesh,65+,NA,NA,NA,NA,NA
