,m_poor_1_33,m_poor_1_50,Year,round,level,area,dem,SourceSheet,sector,state,head_age_cat,edu_group,head_gender,hhsize_cat,own_house,agri_land
230,0.093717165,0.009080897,2019,5,State,All,Age,state,99,Maharashtra,65+,NA,NA,NA,NA,NA
231,0.124089949,0.075544454,2019,5,State,All,Age,state,99,Maharashtra,NA,NA,NA,NA,NA,NA
232,0.249102443,0.042919807,2019,5,State,All,Age,state,99,Manipur,15 to 29,NA,NA,NA,NA,NA
233,0.125037998,0.023639241,2019,5,State,All,Age,state,99,Manipur,30 to 45,NA,NA,NA,NA,NA
234,0.076462492,0.008085145,2019,5,State,All,Age,state,99,Manipur,46 to 64,NA,NA,NA,NA,NA
235,0.064458579,0.004616524,2019,5,State,All,Age,state,99,Manipur,65+,NA,NA,NA,NA,NA
236,0,0,2019,5,State,All,Age,state,99,Manipur,NA,NA,NA,NA,NA,NA
237,0.464891404,0.172866732,2019,5,State,All,Age,state,99,Meghalaya,15 to 29,NA,NA,NA,NA,NA
238,0.316613346,0.143270135,2019,5,State,All,Age,state,99,Meghalaya,30 to 45,NA,NA,NA,NA,NA
239,0.167375505,0.041757818,2019,5,State,All,Age,state,99,Meghalaya,46 to 64,NA,NA,NA,NA,NA
240,0.199935004,0.062134042,2019,5,State,All,Age,state,99,Meghalaya,65+,NA,NA,NA,NA,NA
241,0.659486175,0.033418424,2019,5,State,All,Age,state,99,Meghalaya,NA,NA,NA,NA,NA,NA
242,0.171343789,0.04305787,2019,5,State,All,Age,state,99,Mizoram,15 to 29,NA,NA,NA,NA,NA
243,0.083722465,0.032654632,2019,5,State,All,Age,state,99,Mizoram,30 to 45,NA,NA,NA,NA,NA
244,0.038743075,0.009615406,2019,5,State,All,Age,state,99,Mizoram,46 to 64,NA,NA,NA,NA,NA
245,0.027445523,0.004496339,2019,5,State,All,Age,state,99,Mizoram,65+,NA,NA,NA,NA,NA
246,0,0,2019,5,State,All,Age,state,99,Mizoram,NA,NA,NA,NA,NA,NA
247,0.245575383,0.067005739,2019,5,State,All,Age,state,99,Nagaland,15 to 29,NA,NA,NA,NA,NA
248,0.185270473,0.039603006,2019,5,State,All,Age,state,99,Nagaland,30 to 45,NA,NA,NA,NA,NA
249,0.136727899,0.018802729,2019,5,State,All,Age,state,99,Nagaland,46 to 64,NA,NA,NA,NA,NA
250,0.200806662,0.013237158,2019,5,State,All,Age,state,99,Nagaland,65+,NA,NA,NA,NA,NA
251,0.517568231,0.517568231,2019,5,State,All,Age,state,99,Nagaland,NA,NA,NA,NA,NA,NA
252,0.393915415,0.142420381,2019,5,State,All,Age,state,99,Odisha,15 to 29,NA,NA,NA,NA,NA
253,0.237866551,0.070966974,2019,5,State,All,Age,state,99,Odisha,30 to 45,NA,NA,NA,NA,NA
254,0.170924887,0.031647298,2019,5,State,All,Age,state,99,Odisha,46 to 64,NA,NA,NA,NA,NA
255,0.165426031,0.025012266,2019,5,State,All,Age,state,99,Odisha,65+,NA,NA,NA,NA,NA
256,0.108972892,0.0364611,2019,5,State,All,Age,state,99,Odisha,NA,NA,NA,NA,NA,NA
257,0.034575291,0.002163267,2019,5,State,All,Age,state,99,Puducherry,15 to 29,NA,NA,NA,NA,NA
258,0.016705835,0,2019,5,State,All,Age,state,99,Puducherry,30 to 45,NA,NA,NA,NA,NA
259,0.008023906,0.00019386,2019,5,State,All,Age,state,99,Puducherry,46 to 64,NA,NA,NA,NA,NA
260,0.022860808,0.001551415,2019,5,State,All,Age,state,99,Puducherry,65+,NA,NA,NA,NA,NA
261,0,0,2019,5,State,All,Age,state,99,Puducherry,NA,NA,NA,NA,NA,NA
262,0.191532195,0.028968286,2019,5,State,All,Age,state,99,Punjab,15 to 29,NA,NA,NA,NA,NA
263,0.062550612,0.012254252,2019,5,State,All,Age,state,99,Punjab,30 to 45,NA,NA,NA,NA,NA
264,0.032331441,0.003191751,2019,5,State,All,Age,state,99,Punjab,46 to 64,NA,NA,NA,NA,NA
265,0.036753967,0.005123563,2019,5,State,All,Age,state,99,Punjab,65+,NA,NA,NA,NA,NA
266,0,0,2019,5,State,All,Age,state,99,Punjab,NA,NA,NA,NA,NA,NA
267,0.31608808,0.085065544,2019,5,State,All,Age,state,99,Rajasthan,15 to 29,NA,NA,NA,NA,NA
268,0.185859129,0.052077632,2019,5,State,All,Age,state,99,Rajasthan,30 to 45,NA,NA,NA,NA,NA
269,0.137266546,0.023080826,2019,5,State,All,Age,state,99,Rajasthan,46 to 64,NA,NA,NA,NA,NA
270,0.144827068,0.020755827,2019,5,State,All,Age,state,99,Rajasthan,65+,NA,NA,NA,NA,NA
271,0.079785891,0.079785891,2019,5,State,All,Age,state,99,Rajasthan,NA,NA,NA,NA,NA,NA
272,0.044898294,0.005945021,2019,5,State,All,Age,state,99,Sikkim,15 to 29,NA,NA,NA,NA,NA
273,0.034646533,0.007145837,2019,5,State,All,Age,state,99,Sikkim,30 to 45,NA,NA,NA,NA,NA
274,0.028688023,0.003293232,2019,5,State,All,Age,state,99,Sikkim,46 to 64,NA,NA,NA,NA,NA
275,0.058294214,0.001955029,2019,5,State,All,Age,state,99,Sikkim,65+,NA,NA,NA,NA,NA
276,0,0,2019,5,State,All,Age,state,99,Sikkim,NA,NA,NA,NA,NA,NA
277,0.055058368,0.006431352,2019,5,State,All,Age,state,99,Tamil Nadu,15 to 29,NA,NA,NA,NA,NA
278,0.033324029,0.003239459,2019,5,State,All,Age,state,99,Tamil Nadu,30 to 45,NA,NA,NA,NA,NA
279,0.030806042,0.001640028,2019,5,State,All,Age,state,99,Tamil Nadu,46 to 64,NA,NA,NA,NA,NA
280,0.065922454,0.000588172,2019,5,State,All,Age,state,99,Tamil Nadu,65+,NA,NA,NA,NA,NA
281,0,0,2019,5,State,All,Age,state,99,Tamil Nadu,NA,NA,NA,NA,NA,NA
282,0.117887817,0.018423915,2019,5,State,All,Age,state,99,Telangana,15 to 29,NA,NA,NA,NA,NA
283,0.069838993,0.011485807,2019,5,State,All,Age,state,99,Telangana,30 to 45,NA,NA,NA,NA,NA
284,0.049953118,0.004637388,2019,5,State,All,Age,state,99,Telangana,46 to 64,NA,NA,NA,NA,NA
285,0.087496355,0.004137019,2019,5,State,All,Age,state,99,Telangana,65+,NA,NA,NA,NA,NA
286,0.067501761,0,2019,5,State,All,Age,state,99,Telangana,NA,NA,NA,NA,NA,NA
287,0.335492492,0.069600552,2019,5,State,All,Age,state,99,Tripura,15 to 29,NA,NA,NA,NA,NA
288,0.166441411,0.038664274,2019,5,State,All,Age,state,99,Tripura,30 to 45,NA,NA,NA,NA,NA
289,0.128681287,0.017472008,2019,5,State,All,Age,state,99,Tripura,46 to 64,NA,NA,NA,NA,NA
290,0.140260696,0.015758662,2019,5,State,All,Age,state,99,Tripura,65+,NA,NA,NA,NA,NA
291,0.599091411,0.105838209,2019,5,State,All,Age,state,99,Tripura,NA,NA,NA,NA,NA,NA
292,0.402399272,0.128589809,2019,5,State,All,Age,state,99,Uttar Pradesh,15 to 29,NA,NA,NA,NA,NA
293,0.273961157,0.09775354,2019,5,State,All,Age,state,99,Uttar Pradesh,30 to 45,NA,NA,NA,NA,NA
294,0.186212584,0.040740199,2019,5,State,All,Age,state,99,Uttar Pradesh,46 to 64,NA,NA,NA,NA,NA
295,0.176353529,0.035603717,2019,5,State,All,Age,state,99,Uttar Pradesh,65+,NA,NA,NA,NA,NA
296,0.293129593,0.08209645,2019,5,State,All,Age,state,99,Uttar Pradesh,NA,NA,NA,NA,NA,NA
297,0.20807679,0.033233784,2019,5,State,All,Age,state,99,Uttarakhand,15 to 29,NA,NA,NA,NA,NA
298,0.127899066,0.02718335,2019,5,State,All,Age,state,99,Uttarakhand,30 to 45,NA,NA,NA,NA,NA
299,0.070149533,0.006593496,2019,5,State,All,Age,state,99,Uttarakhand,46 to 64,NA,NA,NA,NA,NA
300,0.07629104,0.006499944,2019,5,State,All,Age,state,99,Uttarakhand,65+,NA,NA,NA,NA,NA
301,0.44538641,0,2019,5,State,All,Age,state,99,Uttarakhand,NA,NA,NA,NA,NA,NA
302,0.303906649,0.07432951,2019,5,State,All,Age,state,99,West Bengal,15 to 29,NA,NA,NA,NA,NA
303,0.166157588,0.034885809,2019,5,State,All,Age,state,99,West Bengal,30 to 45,NA,NA,NA,NA,NA
304,0.124023482,0.017835146,2019,5,State,All,Age,state,99,West Bengal,46 to 64,NA,NA,NA,NA,NA
305,0.120546408,0.016823402,2019,5,State,All,Age,state,99,West Bengal,65+,NA,NA,NA,NA,NA
306,0.245639235,0,2019,5,State,All,Age,state,99,West Bengal,NA,NA,NA,NA,NA,NA
307,0.091867931,0,2019,5,State,urban/rural,Age,statesector,0,Andaman & Nicobar Islands,15 to 29,NA,NA,NA,NA,NA
308,0.046004646,0.005036256,2019,5,State,urban/rural,Age,statesector,0,Andaman & Nicobar Islands,30 to 45,NA,NA,NA,NA,NA
309,0.046713654,0.00860596,2019,5,State,urban/rural,Age,statesector,0,Andaman & Nicobar Islands,46 to 64,NA,NA,NA,NA,NA
310,0.060414229,0.009540683,2019,5,State,urban/rural,Age,statesector,0,Andaman & Nicobar Islands,65+,NA,NA,NA,NA,NA
311,0,0,2019,5,State,urban/rural,Age,statesector,0,Andaman & Nicobar Islands,NA,NA,NA,NA,NA,NA
312,0.089451604,0,2019,5,State,urban/rural,Age,statesector,1,Andaman & Nicobar Islands,15 to 29,NA,NA,NA,NA,NA
313,0.010334472,0,2019,5,State,urban/rural,Age,statesector,1,Andaman & Nicobar Islands,30 to 45,NA,NA,NA,NA,NA
314,0.009607678,0,2019,5,State,urban/rural,Age,statesector,1,Andaman & Nicobar Islands,46 to 64,NA,NA,NA,NA,NA
315,0,0,2019,5,State,urban/rural,Age,statesector,1,Andaman & Nicobar Islands,65+,NA,NA,NA,NA,NA
316,0.144064039,0.01729681,2019,5,State,urban/rural,Age,statesector,0,Andhra Pradesh,15 to 29,NA,NA,NA,NA,NA
317,0.087541439,0.015006904,2019,5,State,urban/rural,Age,statesector,0,Andhra Pradesh,30 to 45,NA,NA,NA,NA,NA
318,0.086763002,0.013138412,2019,5,State,urban/rural,Age,statesector,0,Andhra Pradesh,46 to 64,NA,NA,NA,NA,NA
319,0.11137829,0.007623886,2019,5,State,urban/rural,Age,statesector,0,Andhra Pradesh,65+,NA,NA,NA,NA,NA
320,0,0,2019,5,State,urban/rural,Age,statesector,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA
321,0.082559898,0,2019,5,State,urban/rural,Age,statesector,1,Andhra Pradesh,15 to 29,NA,NA,NA,NA,NA
322,0.02550883,0.002584904,2019,5,State,urban/rural,Age,statesector,1,Andhra Pradesh,30 to 45,NA,NA,NA,NA,NA
323,0.018442512,0.000263437,2019,5,State,urban/rural,Age,statesector,1,Andhra Pradesh,46 to 64,NA,NA,NA,NA,NA
324,0.016837353,0,2019,5,State,urban/rural,Age,statesector,1,Andhra Pradesh,65+,NA,NA,NA,NA,NA
325,0.171369761,0.050899949,2019,5,State,urban/rural,Age,statesector,0,Arunachal Pradesh,15 to 29,NA,NA,NA,NA,NA
326,0.144989148,0.039732937,2019,5,State,urban/rural,Age,statesector,0,Arunachal Pradesh,30 to 45,NA,NA,NA,NA,NA
327,0.131730378,0.01750901,2019,5,State,urban/rural,Age,statesector,0,Arunachal Pradesh,46 to 64,NA,NA,NA,NA,NA
328,0.200558111,0.029565852,2019,5,State,urban/rural,Age,statesector,0,Arunachal Pradesh,65+,NA,NA,NA,NA,NA
329,0.329914302,0,2019,5,State,urban/rural,Age,statesector,0,Arunachal Pradesh,NA,NA,NA,NA,NA,NA
330,0.075675711,0.012657573,2019,5,State,urban/rural,Age,statesector,1,Arunachal Pradesh,15 to 29,NA,NA,NA,NA,NA
331,0.048251625,0.013324908,2019,5,State,urban/rural,Age,statesector,1,Arunachal Pradesh,30 to 45,NA,NA,NA,NA,NA
332,0.035115529,0.004978439,2019,5,State,urban/rural,Age,statesector,1,Arunachal Pradesh,46 to 64,NA,NA,NA,NA,NA
333,0.016561927,0.006023659,2019,5,State,urban/rural,Age,statesector,1,Arunachal Pradesh,65+,NA,NA,NA,NA,NA
334,0,0,2019,5,State,urban/rural,Age,statesector,1,Arunachal Pradesh,NA,NA,NA,NA,NA,NA
335,0.374206632,0.101761803,2019,5,State,urban/rural,Age,statesector,0,Assam,15 to 29,NA,NA,NA,NA,NA
336,0.278455138,0.085332975,2019,5,State,urban/rural,Age,statesector,0,Assam,30 to 45,NA,NA,NA,NA,NA
337,0.192852944,0.042134099,2019,5,State,urban/rural,Age,statesector,0,Assam,46 to 64,NA,NA,NA,NA,NA
338,0.171045274,0.026614472,2019,5,State,urban/rural,Age,statesector,0,Assam,65+,NA,NA,NA,NA,NA
339,0,0,2019,5,State,urban/rural,Age,statesector,0,Assam,NA,NA,NA,NA,NA,NA
340,0.260026962,0.101782322,2019,5,State,urban/rural,Age,statesector,1,Assam,15 to 29,NA,NA,NA,NA,NA
341,0.104720756,0.014744279,2019,5,State,urban/rural,Age,statesector,1,Assam,30 to 45,NA,NA,NA,NA,NA
342,0.052447345,0.006471237,2019,5,State,urban/rural,Age,statesector,1,Assam,46 to 64,NA,NA,NA,NA,NA
343,0.039334837,0.000605889,2019,5,State,urban/rural,Age,statesector,1,Assam,65+,NA,NA,NA,NA,NA
344,0.602537811,0.286272794,2019,5,State,urban/rural,Age,statesector,0,Bihar,15 to 29,NA,NA,NA,NA,NA
345,0.404747427,0.180132836,2019,5,State,urban/rural,Age,statesector,0,Bihar,30 to 45,NA,NA,NA,NA,NA
346,0.315817744,0.098035425,2019,5,State,urban/rural,Age,statesector,0,Bihar,46 to 64,NA,NA,NA,NA,NA
347,0.327923745,0.086123295,2019,5,State,urban/rural,Age,statesector,0,Bihar,65+,NA,NA,NA,NA,NA
348,0.552397966,0.111277394,2019,5,State,urban/rural,Age,statesector,0,Bihar,NA,NA,NA,NA,NA,NA
349,0.330040395,0.135580018,2019,5,State,urban/rural,Age,statesector,1,Bihar,15 to 29,NA,NA,NA,NA,NA
350,0.188410074,0.063562758,2019,5,State,urban/rural,Age,statesector,1,Bihar,30 to 45,NA,NA,NA,NA,NA
351,0.122230798,0.034933135,2019,5,State,urban/rural,Age,statesector,1,Bihar,46 to 64,NA,NA,NA,NA,NA
352,0.13425988,0.027775334,2019,5,State,urban/rural,Age,statesector,1,Bihar,65+,NA,NA,NA,NA,NA
353,0,0,2019,5,State,urban/rural,Age,statesector,1,Bihar,NA,NA,NA,NA,NA,NA
354,0.444444448,0,2019,5,State,urban/rural,Age,statesector,0,Chandigarh,15 to 29,NA,NA,NA,NA,NA
355,0,0,2019,5,State,urban/rural,Age,statesector,0,Chandigarh,30 to 45,NA,NA,NA,NA,NA
356,0,0,2019,5,State,urban/rural,Age,statesector,0,Chandigarh,46 to 64,NA,NA,NA,NA,NA
357,0,0,2019,5,State,urban/rural,Age,statesector,0,Chandigarh,65+,NA,NA,NA,NA,NA
358,0.218348414,0.056795854,2019,5,State,urban/rural,Age,statesector,1,Chandigarh,15 to 29,NA,NA,NA,NA,NA
359,0.057341229,0.007384511,2019,5,State,urban/rural,Age,statesector,1,Chandigarh,30 to 45,NA,NA,NA,NA,NA
360,0.026456531,0.018515043,2019,5,State,urban/rural,Age,statesector,1,Chandigarh,46 to 64,NA,NA,NA,NA,NA
361,0,0,2019,5,State,urban/rural,Age,statesector,1,Chandigarh,65+,NA,NA,NA,NA,NA
362,0.323287278,0.091570288,2019,5,State,urban/rural,Age,statesector,0,Chhattisgarh,15 to 29,NA,NA,NA,NA,NA
363,0.224149436,0.061504617,2019,5,State,urban/rural,Age,statesector,0,Chhattisgarh,30 to 45,NA,NA,NA,NA,NA
364,0.191459045,0.029891945,2019,5,State,urban/rural,Age,statesector,0,Chhattisgarh,46 to 64,NA,NA,NA,NA,NA
365,0.209268317,0.029023655,2019,5,State,urban/rural,Age,statesector,0,Chhattisgarh,65+,NA,NA,NA,NA,NA
366,0.173734233,0,2019,5,State,urban/rural,Age,statesector,0,Chhattisgarh,NA,NA,NA,NA,NA,NA
367,0.170207724,0.04261924,2019,5,State,urban/rural,Age,statesector,1,Chhattisgarh,15 to 29,NA,NA,NA,NA,NA
368,0.049819406,0.010111927,2019,5,State,urban/rural,Age,statesector,1,Chhattisgarh,30 to 45,NA,NA,NA,NA,NA
369,0.038578302,0.002965452,2019,5,State,urban/rural,Age,statesector,1,Chhattisgarh,46 to 64,NA,NA,NA,NA,NA
370,0.048932672,0.002542952,2019,5,State,urban/rural,Age,statesector,1,Chhattisgarh,65+,NA,NA,NA,NA,NA
371,0,0,2019,5,State,urban/rural,Age,statesector,1,Chhattisgarh,NA,NA,NA,NA,NA,NA
372,0.190959841,0.037298258,2019,5,State,urban/rural,Age,statesector,0,Dadra & Nagar Haveli and Daman & Diu,15 to 29,NA,NA,NA,NA,NA
373,0.167830899,0.02521925,2019,5,State,urban/rural,Age,statesector,0,Dadra & Nagar Haveli and Daman & Diu,30 to 45,NA,NA,NA,NA,NA
374,0.249727502,0.04446185,2019,5,State,urban/rural,Age,statesector,0,Dadra & Nagar Haveli and Daman & Diu,46 to 64,NA,NA,NA,NA,NA
375,0.375421911,0.024267573,2019,5,State,urban/rural,Age,statesector,0,Dadra & Nagar Haveli and Daman & Diu,65+,NA,NA,NA,NA,NA
376,0,0,2019,5,State,urban/rural,Age,statesector,0,Dadra & Nagar Haveli and Daman & Diu,NA,NA,NA,NA,NA,NA
377,0.06310682,0,2019,5,State,urban/rural,Age,statesector,1,Dadra & Nagar Haveli and Daman & Diu,15 to 29,NA,NA,NA,NA,NA
378,0.068526678,0.02622674,2019,5,State,urban/rural,Age,statesector,1,Dadra & Nagar Haveli and Daman & Diu,30 to 45,NA,NA,NA,NA,NA
379,0.02235336,0.003237702,2019,5,State,urban/rural,Age,statesector,1,Dadra & Nagar Haveli and Daman & Diu,46 to 64,NA,NA,NA,NA,NA
380,0.011472695,0,2019,5,State,urban/rural,Age,statesector,1,Dadra & Nagar Haveli and Daman & Diu,65+,NA,NA,NA,NA,NA
381,0,0,2019,5,State,urban/rural,Age,statesector,1,Dadra & Nagar Haveli and Daman & Diu,NA,NA,NA,NA,NA,NA
382,0.038910247,0,2019,5,State,urban/rural,Age,statesector,0,Delhi,15 to 29,NA,NA,NA,NA,NA
383,0.072083674,0.02686155,2019,5,State,urban/rural,Age,statesector,0,Delhi,30 to 45,NA,NA,NA,NA,NA
384,0,0,2019,5,State,urban/rural,Age,statesector,0,Delhi,46 to 64,NA,NA,NA,NA,NA
385,0.003612526,0,2019,5,State,urban/rural,Age,statesector,0,Delhi,65+,NA,NA,NA,NA,NA
386,0.081166737,0.005695805,2019,5,State,urban/rural,Age,statesector,1,Delhi,15 to 29,NA,NA,NA,NA,NA
387,0.049702246,0.009009695,2019,5,State,urban/rural,Age,statesector,1,Delhi,30 to 45,NA,NA,NA,NA,NA
388,0.020772465,0.002583129,2019,5,State,urban/rural,Age,statesector,1,Delhi,46 to 64,NA,NA,NA,NA,NA
389,0.013082215,0,2019,5,State,urban/rural,Age,statesector,1,Delhi,65+,NA,NA,NA,NA,NA
390,0,0,2019,5,State,urban/rural,Age,statesector,1,Delhi,NA,NA,NA,NA,NA,NA
391,0.22988528,0,2019,5,State,urban/rural,Age,statesector,0,Goa,15 to 29,NA,NA,NA,NA,NA
392,0.062025059,0.018081868,2019,5,State,urban/rural,Age,statesector,0,Goa,30 to 45,NA,NA,NA,NA,NA
393,0.015644366,0,2019,5,State,urban/rural,Age,statesector,0,Goa,46 to 64,NA,NA,NA,NA,NA
394,0.018333456,0,2019,5,State,urban/rural,Age,statesector,0,Goa,65+,NA,NA,NA,NA,NA
395,0.018874951,0,2019,5,State,urban/rural,Age,statesector,1,Goa,15 to 29,NA,NA,NA,NA,NA
396,0.012212696,0,2019,5,State,urban/rural,Age,statesector,1,Goa,30 to 45,NA,NA,NA,NA,NA
397,0,0,2019,5,State,urban/rural,Age,statesector,1,Goa,46 to 64,NA,NA,NA,NA,NA
398,0,0,2019,5,State,urban/rural,Age,statesector,1,Goa,65+,NA,NA,NA,NA,NA
399,0,0,2019,5,State,urban/rural,Age,statesector,1,Goa,NA,NA,NA,NA,NA,NA
400,0.33783561,0.098186567,2019,5,State,urban/rural,Age,statesector,0,Gujarat,15 to 29,NA,NA,NA,NA,NA
401,0.232673943,0.060038369,2019,5,State,urban/rural,Age,statesector,0,Gujarat,30 to 45,NA,NA,NA,NA,NA
402,0.193985447,0.034769032,2019,5,State,urban/rural,Age,statesector,0,Gujarat,46 to 64,NA,NA,NA,NA,NA
403,0.182394207,0.026237901,2019,5,State,urban/rural,Age,statesector,0,Gujarat,65+,NA,NA,NA,NA,NA
404,0.190802008,0,2019,5,State,urban/rural,Age,statesector,0,Gujarat,NA,NA,NA,NA,NA,NA
405,0.140033722,0.019953674,2019,5,State,urban/rural,Age,statesector,1,Gujarat,15 to 29,NA,NA,NA,NA,NA
406,0.060016289,0.009999207,2019,5,State,urban/rural,Age,statesector,1,Gujarat,30 to 45,NA,NA,NA,NA,NA
407,0.029652348,0.005749205,2019,5,State,urban/rural,Age,statesector,1,Gujarat,46 to 64,NA,NA,NA,NA,NA
408,0.022849083,0.002597526,2019,5,State,urban/rural,Age,statesector,1,Gujarat,65+,NA,NA,NA,NA,NA
409,0,0,2019,5,State,urban/rural,Age,statesector,1,Gujarat,NA,NA,NA,NA,NA,NA
410,0.217851117,0.077895015,2019,5,State,urban/rural,Age,statesector,0,Haryana,15 to 29,NA,NA,NA,NA,NA
411,0.107843466,0.030624628,2019,5,State,urban/rural,Age,statesector,0,Haryana,30 to 45,NA,NA,NA,NA,NA
412,0.065473542,0.007797375,2019,5,State,urban/rural,Age,statesector,0,Haryana,46 to 64,NA,NA,NA,NA,NA
413,0.062528625,0.012534901,2019,5,State,urban/rural,Age,statesector,0,Haryana,65+,NA,NA,NA,NA,NA
414,0.166271716,0,2019,5,State,urban/rural,Age,statesector,0,Haryana,NA,NA,NA,NA,NA,NA
415,0.193979681,0.045396063,2019,5,State,urban/rural,Age,statesector,1,Haryana,15 to 29,NA,NA,NA,NA,NA
416,0.05356098,0.014991677,2019,5,State,urban/rural,Age,statesector,1,Haryana,30 to 45,NA,NA,NA,NA,NA
417,0.02196515,0.001430673,2019,5,State,urban/rural,Age,statesector,1,Haryana,46 to 64,NA,NA,NA,NA,NA
418,0.02887499,0.00274301,2019,5,State,urban/rural,Age,statesector,1,Haryana,65+,NA,NA,NA,NA,NA
419,0,0,2019,5,State,urban/rural,Age,statesector,1,Haryana,NA,NA,NA,NA,NA,NA
420,0.190210417,0.048123792,2019,5,State,urban/rural,Age,statesector,0,Himachal Pradesh,15 to 29,NA,NA,NA,NA,NA
421,0.06808199,0.007723361,2019,5,State,urban/rural,Age,statesector,0,Himachal Pradesh,30 to 45,NA,NA,NA,NA,NA
422,0.044568788,0.002743384,2019,5,State,urban/rural,Age,statesector,0,Himachal Pradesh,46 to 64,NA,NA,NA,NA,NA
423,0.055699736,0.004909795,2019,5,State,urban/rural,Age,statesector,0,Himachal Pradesh,65+,NA,NA,NA,NA,NA
424,0.038529612,0,2019,5,State,urban/rural,Age,statesector,0,Himachal Pradesh,NA,NA,NA,NA,NA,NA
425,0.092880674,0.036701057,2019,5,State,urban/rural,Age,statesector,1,Himachal Pradesh,15 to 29,NA,NA,NA,NA,NA
426,0.03658434,0.025093874,2019,5,State,urban/rural,Age,statesector,1,Himachal Pradesh,30 to 45,NA,NA,NA,NA,NA
427,0.012379038,0,2019,5,State,urban/rural,Age,statesector,1,Himachal Pradesh,46 to 64,NA,NA,NA,NA,NA
428,0.006316658,0,2019,5,State,urban/rural,Age,statesector,1,Himachal Pradesh,65+,NA,NA,NA,NA,NA
429,0.152587444,0.03572889,2019,5,State,urban/rural,Age,statesector,0,Jammu & Kashmir,15 to 29,NA,NA,NA,NA,NA
430,0.098286487,0.017917702,2019,5,State,urban/rural,Age,statesector,0,Jammu & Kashmir,30 to 45,NA,NA,NA,NA,NA
431,0.057470471,0.008543462,2019,5,State,urban/rural,Age,statesector,0,Jammu & Kashmir,46 to 64,NA,NA,NA,NA,NA
432,0.06755475,0.006823461,2019,5,State,urban/rural,Age,statesector,0,Jammu & Kashmir,65+,NA,NA,NA,NA,NA
433,0,0,2019,5,State,urban/rural,Age,statesector,0,Jammu & Kashmir,NA,NA,NA,NA,NA,NA
434,0.054895468,0.006896804,2019,5,State,urban/rural,Age,statesector,1,Jammu & Kashmir,15 to 29,NA,NA,NA,NA,NA
435,0.027812848,0.002595464,2019,5,State,urban/rural,Age,statesector,1,Jammu & Kashmir,30 to 45,NA,NA,NA,NA,NA
436,0.003966834,0,2019,5,State,urban/rural,Age,statesector,1,Jammu & Kashmir,46 to 64,NA,NA,NA,NA,NA
437,0.013794014,0,2019,5,State,urban/rural,Age,statesector,1,Jammu & Kashmir,65+,NA,NA,NA,NA,NA
438,0.531247735,0.197715774,2019,5,State,urban/rural,Age,statesector,0,Jharkhand,15 to 29,NA,NA,NA,NA,NA
439,0.395199269,0.144865498,2019,5,State,urban/rural,Age,statesector,0,Jharkhand,30 to 45,NA,NA,NA,NA,NA
440,0.320511639,0.074712224,2019,5,State,urban/rural,Age,statesector,0,Jharkhand,46 to 64,NA,NA,NA,NA,NA
441,0.335952014,0.062569082,2019,5,State,urban/rural,Age,statesector,0,Jharkhand,65+,NA,NA,NA,NA,NA
442,0.216434628,0.216434628,2019,5,State,urban/rural,Age,statesector,0,Jharkhand,NA,NA,NA,NA,NA,NA
443,0.161364272,0.055161502,2019,5,State,urban/rural,Age,statesector,1,Jharkhand,15 to 29,NA,NA,NA,NA,NA
444,0.100819655,0.027173936,2019,5,State,urban/rural,Age,statesector,1,Jharkhand,30 to 45,NA,NA,NA,NA,NA
445,0.067415118,0.00875101,2019,5,State,urban/rural,Age,statesector,1,Jharkhand,46 to 64,NA,NA,NA,NA,NA
446,0.073575772,0.009762504,2019,5,State,urban/rural,Age,statesector,1,Jharkhand,65+,NA,NA,NA,NA,NA
447,0,0,2019,5,State,urban/rural,Age,statesector,1,Jharkhand,NA,NA,NA,NA,NA,NA
448,0.192464888,0.059493251,2019,5,State,urban/rural,Age,statesector,0,Karnataka,15 to 29,NA,NA,NA,NA,NA
449,0.130389109,0.024386672,2019,5,State,urban/rural,Age,statesector,0,Karnataka,30 to 45,NA,NA,NA,NA,NA
450,0.102682896,0.013042872,2019,5,State,urban/rural,Age,statesector,0,Karnataka,46 to 64,NA,NA,NA,NA,NA
451,0.121847287,0.016405758,2019,5,State,urban/rural,Age,statesector,0,Karnataka,65+,NA,NA,NA,NA,NA
452,0.140080631,0,2019,5,State,urban/rural,Age,statesector,0,Karnataka,NA,NA,NA,NA,NA,NA
453,0.062807038,0.031537134,2019,5,State,urban/rural,Age,statesector,1,Karnataka,15 to 29,NA,NA,NA,NA,NA
454,0.036553252,0.005287326,2019,5,State,urban/rural,Age,statesector,1,Karnataka,30 to 45,NA,NA,NA,NA,NA
455,0.028216315,0.000590699,2019,5,State,urban/rural,Age,statesector,1,Karnataka,46 to 64,NA,NA,NA,NA,NA
456,0.025328936,0.001028259,2019,5,State,urban/rural,Age,statesector,1,Karnataka,65+,NA,NA,NA,NA,NA
457,0.064080931,0,2019,5,State,urban/rural,Age,statesector,1,Karnataka,NA,NA,NA,NA,NA,NA
458,0.078228258,0,2019,5,State,urban/rural,Age,statesector,0,Kerala,15 to 29,NA,NA,NA,NA,NA
459,0.016805742,0.00073431,2019,5,State,urban/rural,Age,statesector,0,Kerala,30 to 45,NA,NA,NA,NA,NA
