year,sector,state,state_sec_quint,food_pds_subs,kerosene_pds_subs,food_pds_free,gov_school_free,pvt_school_free,lpg_subs,elec_free,fees_waived,pmjay_ben,pmjay_ben_avail,durables_free,laptop2,tablet2,mobile2,bicycle2,other_items2,books,stationary,schoolbag,clothing,footwear,type,level
2011,0,Ladakh,99,0.94,0.65,,,,,,,,,,,,,,,,,,,,,
2011,0,Ladakh,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,0,Ladakh,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,0,Ladakh,3,1,1,,,,,,,,,,,,,,,,,,,,,
2011,0,Ladakh,4,1,1,,,,,,,,,,,,,,,,,,,,,
2011,0,Ladakh,5,1,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Ladakh,99,0.98,0.81,,,,,,,,,,,,,,,,,,,,,
2011,99,Ladakh,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Ladakh,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Ladakh,3,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Ladakh,4,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Ladakh,5,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Lakshadweep,99,0.99,0.99,,,,,,,,,,,,,,,,,,,,,
2011,1,Lakshadweep,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Lakshadweep,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Lakshadweep,3,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Lakshadweep,4,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Lakshadweep,5,1,1,,,,,,,,,,,,,,,,,,,,,
2011,0,Lakshadweep,99,0.96,0.83,,,,,,,,,,,,,,,,,,,,,
2011,0,Lakshadweep,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,0,Lakshadweep,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,0,Lakshadweep,3,1,1,,,,,,,,,,,,,,,,,,,,,
2011,0,Lakshadweep,4,1,1,,,,,,,,,,,,,,,,,,,,,
2011,0,Lakshadweep,5,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Lakshadweep,99,0.97,0.91,,,,,,,,,,,,,,,,,,,,,
2011,99,Lakshadweep,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Lakshadweep,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Lakshadweep,3,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Lakshadweep,4,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Lakshadweep,5,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Madhya Pradesh,99,0.42,0.74,,,,,,,,,,,,,,,,,,,,,
2011,1,Madhya Pradesh,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Madhya Pradesh,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Madhya Pradesh,3,0,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Madhya Pradesh,4,0,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Madhya Pradesh,5,0,1,,,,,,,,,,,,,,,,,,,,,
2011,0,Madhya Pradesh,99,0.3,0.37,,,,,,,,,,,,,,,,,,,,,
2011,0,Madhya Pradesh,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,0,Madhya Pradesh,2,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Madhya Pradesh,3,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Madhya Pradesh,4,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Madhya Pradesh,5,0,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Madhya Pradesh,99,0.39,0.64,,,,,,,,,,,,,,,,,,,,,
2011,99,Madhya Pradesh,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Madhya Pradesh,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Madhya Pradesh,3,0,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Madhya Pradesh,4,0,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Madhya Pradesh,5,0,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Maharashtra,99,0.49,0.67,,,,,,,,,,,,,,,,,,,,,
2011,1,Maharashtra,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Maharashtra,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Maharashtra,3,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Maharashtra,4,0,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Maharashtra,5,0,1,,,,,,,,,,,,,,,,,,,,,
2011,0,Maharashtra,99,0.14,0.21,,,,,,,,,,,,,,,,,,,,,
2011,0,Maharashtra,1,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Maharashtra,2,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Maharashtra,3,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Maharashtra,4,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Maharashtra,5,0,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Maharashtra,99,0.33,0.47,,,,,,,,,,,,,,,,,,,,,
2011,99,Maharashtra,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Maharashtra,2,0,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Maharashtra,3,0,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Maharashtra,4,0,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Maharashtra,5,0,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Manipur,99,0.11,0.36,,,,,,,,,,,,,,,,,,,,,
2011,1,Manipur,1,0,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Manipur,2,0,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Manipur,3,0,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Manipur,4,0,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Manipur,5,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Manipur,99,0.07,0.3,,,,,,,,,,,,,,,,,,,,,
2011,0,Manipur,1,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Manipur,2,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Manipur,3,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Manipur,4,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Manipur,5,0,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Manipur,99,0.1,0.34,,,,,,,,,,,,,,,,,,,,,
2011,99,Manipur,1,0,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Manipur,2,0,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Manipur,3,0,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Manipur,4,0,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Manipur,5,0,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Meghalaya,99,0.78,0.59,,,,,,,,,,,,,,,,,,,,,
2011,1,Meghalaya,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Meghalaya,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Meghalaya,3,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Meghalaya,4,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Meghalaya,5,1,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Meghalaya,99,0.39,0.1,,,,,,,,,,,,,,,,,,,,,
2011,0,Meghalaya,1,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Meghalaya,2,1,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Meghalaya,3,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Meghalaya,4,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Meghalaya,5,0,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Meghalaya,99,0.7,0.5,,,,,,,,,,,,,,,,,,,,,
2011,99,Meghalaya,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Meghalaya,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Meghalaya,3,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Meghalaya,4,1,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Meghalaya,5,0,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Mizoram,99,0.98,0.48,,,,,,,,,,,,,,,,,,,,,
2011,1,Mizoram,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Mizoram,2,1,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Mizoram,3,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Mizoram,4,1,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Mizoram,5,1,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Mizoram,99,0.95,0.41,,,,,,,,,,,,,,,,,,,,,
2011,0,Mizoram,1,1,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Mizoram,2,1,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Mizoram,3,1,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Mizoram,4,1,1,,,,,,,,,,,,,,,,,,,,,
2011,0,Mizoram,5,1,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Mizoram,99,0.97,0.44,,,,,,,,,,,,,,,,,,,,,
2011,99,Mizoram,1,1,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Mizoram,2,1,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Mizoram,3,1,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Mizoram,4,1,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Mizoram,5,1,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Nagaland,99,0.17,0.07,,,,,,,,,,,,,,,,,,,,,
2011,1,Nagaland,1,0,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Nagaland,2,0,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Nagaland,3,0,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Nagaland,4,0,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Nagaland,5,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Nagaland,99,0.11,0.03,,,,,,,,,,,,,,,,,,,,,
2011,0,Nagaland,1,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Nagaland,2,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Nagaland,3,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Nagaland,4,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Nagaland,5,0,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Nagaland,99,0.15,0.06,,,,,,,,,,,,,,,,,,,,,
2011,99,Nagaland,1,0,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Nagaland,2,0,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Nagaland,3,0,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Nagaland,4,0,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Nagaland,5,0,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Odisha,99,0.68,0.8,,,,,,,,,,,,,,,,,,,,,
2011,1,Odisha,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Odisha,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Odisha,3,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Odisha,4,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Odisha,5,1,1,,,,,,,,,,,,,,,,,,,,,
2011,0,Odisha,99,0.36,0.44,,,,,,,,,,,,,,,,,,,,,
2011,0,Odisha,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,0,Odisha,2,0,1,,,,,,,,,,,,,,,,,,,,,
2011,0,Odisha,3,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Odisha,4,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Odisha,5,0,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Odisha,99,0.63,0.75,,,,,,,,,,,,,,,,,,,,,
2011,99,Odisha,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Odisha,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Odisha,3,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Odisha,4,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Odisha,5,0,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Puducherry,99,0.8,0.32,,,,,,,,,,,,,,,,,,,,,
2011,1,Puducherry,1,1,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Puducherry,2,1,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Puducherry,3,1,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Puducherry,4,1,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Puducherry,5,1,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Puducherry,99,0.82,0.23,,,,,,,,,,,,,,,,,,,,,
2011,0,Puducherry,1,1,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Puducherry,2,1,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Puducherry,3,1,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Puducherry,4,1,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Puducherry,5,1,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Puducherry,99,0.81,0.26,,,,,,,,,,,,,,,,,,,,,
2011,99,Puducherry,1,1,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Puducherry,2,1,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Puducherry,3,1,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Puducherry,4,1,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Puducherry,5,1,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Punjab,99,0.24,0.19,,,,,,,,,,,,,,,,,,,,,
2011,1,Punjab,1,0,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Punjab,2,0,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Punjab,3,0,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Punjab,4,0,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Punjab,5,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Punjab,99,0.09,0.05,,,,,,,,,,,,,,,,,,,,,
2011,0,Punjab,1,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Punjab,2,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Punjab,3,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Punjab,4,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Punjab,5,0,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Punjab,99,0.19,0.14,,,,,,,,,,,,,,,,,,,,,
2011,99,Punjab,1,0,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Punjab,2,0,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Punjab,3,0,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Punjab,4,0,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Punjab,5,0,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Rajasthan,99,0.28,0.79,,,,,,,,,,,,,,,,,,,,,
2011,1,Rajasthan,1,0,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Rajasthan,2,0,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Rajasthan,3,0,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Rajasthan,4,0,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Rajasthan,5,0,1,,,,,,,,,,,,,,,,,,,,,
2011,0,Rajasthan,99,0.21,0.24,,,,,,,,,,,,,,,,,,,,,
2011,0,Rajasthan,1,0,1,,,,,,,,,,,,,,,,,,,,,
2011,0,Rajasthan,2,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Rajasthan,3,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Rajasthan,4,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Rajasthan,5,0,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Rajasthan,99,0.27,0.66,,,,,,,,,,,,,,,,,,,,,
2011,99,Rajasthan,1,0,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Rajasthan,2,0,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Rajasthan,3,0,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Rajasthan,4,0,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Rajasthan,5,0,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Sikkim,99,0.79,0.64,,,,,,,,,,,,,,,,,,,,,
2011,1,Sikkim,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Sikkim,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Sikkim,3,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Sikkim,4,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Sikkim,5,1,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Sikkim,99,0.57,0.06,,,,,,,,,,,,,,,,,,,,,
2011,0,Sikkim,1,1,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Sikkim,2,1,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Sikkim,3,1,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Sikkim,4,1,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Sikkim,5,0,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Sikkim,99,0.75,0.53,,,,,,,,,,,,,,,,,,,,,
2011,99,Sikkim,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Sikkim,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Sikkim,3,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Sikkim,4,1,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Sikkim,5,1,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Tamil Nadu,99,0.97,0.77,,,,,,,,,,,,,,,,,,,,,
2011,1,Tamil Nadu,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Tamil Nadu,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Tamil Nadu,3,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Tamil Nadu,4,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Tamil Nadu,5,1,1,,,,,,,,,,,,,,,,,,,,,
2011,0,Tamil Nadu,99,0.88,0.41,,,,,,,,,,,,,,,,,,,,,
2011,0,Tamil Nadu,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,0,Tamil Nadu,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,0,Tamil Nadu,3,1,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Tamil Nadu,4,1,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Tamil Nadu,5,1,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Tamil Nadu,99,0.93,0.61,,,,,,,,,,,,,,,,,,,,,
2011,99,Tamil Nadu,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Tamil Nadu,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Tamil Nadu,3,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Tamil Nadu,4,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Tamil Nadu,5,1,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Telangana,99,0.91,0.81,,,,,,,,,,,,,,,,,,,,,
2011,1,Telangana,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Telangana,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Telangana,3,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Telangana,4,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Telangana,5,1,1,,,,,,,,,,,,,,,,,,,,,
2011,0,Telangana,99,0.48,0.31,,,,,,,,,,,,,,,,,,,,,
2011,0,Telangana,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,0,Telangana,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,0,Telangana,3,1,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Telangana,4,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Telangana,5,0,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Telangana,99,0.74,0.61,,,,,,,,,,,,,,,,,,,,,
2011,99,Telangana,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Telangana,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Telangana,3,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Telangana,4,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Telangana,5,0,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Tripura,99,0.97,0.97,,,,,,,,,,,,,,,,,,,,,
2011,1,Tripura,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Tripura,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Tripura,3,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Tripura,4,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Tripura,5,1,1,,,,,,,,,,,,,,,,,,,,,
2011,0,Tripura,99,0.86,0.76,,,,,,,,,,,,,,,,,,,,,
2011,0,Tripura,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,0,Tripura,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,0,Tripura,3,1,1,,,,,,,,,,,,,,,,,,,,,
2011,0,Tripura,4,1,1,,,,,,,,,,,,,,,,,,,,,
2011,0,Tripura,5,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Tripura,99,0.95,0.94,,,,,,,,,,,,,,,,,,,,,
2011,99,Tripura,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Tripura,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Tripura,3,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Tripura,4,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Tripura,5,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Uttar Pradesh,99,0.28,0.87,,,,,,,,,,,,,,,,,,,,,
2011,1,Uttar Pradesh,1,0,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Uttar Pradesh,2,0,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Uttar Pradesh,3,0,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Uttar Pradesh,4,0,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Uttar Pradesh,5,0,1,,,,,,,,,,,,,,,,,,,,,
2011,0,Uttar Pradesh,99,0.2,0.55,,,,,,,,,,,,,,,,,,,,,
2011,0,Uttar Pradesh,1,0,1,,,,,,,,,,,,,,,,,,,,,
2011,0,Uttar Pradesh,2,0,1,,,,,,,,,,,,,,,,,,,,,
2011,0,Uttar Pradesh,3,0,1,,,,,,,,,,,,,,,,,,,,,
2011,0,Uttar Pradesh,4,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Uttar Pradesh,5,0,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Uttar Pradesh,99,0.27,0.8,,,,,,,,,,,,,,,,,,,,,
2011,99,Uttar Pradesh,1,0,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Uttar Pradesh,2,0,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Uttar Pradesh,3,0,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Uttar Pradesh,4,0,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Uttar Pradesh,5,0,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Uttrakhand,99,0.9,0.78,,,,,,,,,,,,,,,,,,,,,
2011,1,Uttrakhand,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Uttrakhand,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Uttrakhand,3,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Uttrakhand,4,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Uttrakhand,5,1,1,,,,,,,,,,,,,,,,,,,,,
2011,0,Uttrakhand,99,0.68,0.38,,,,,,,,,,,,,,,,,,,,,
2011,0,Uttrakhand,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,0,Uttrakhand,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,0,Uttrakhand,3,1,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Uttrakhand,4,1,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Uttrakhand,5,0,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Uttrakhand,99,0.84,0.68,,,,,,,,,,,,,,,,,,,,,
2011,99,Uttrakhand,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Uttrakhand,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Uttrakhand,3,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Uttrakhand,4,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Uttrakhand,5,1,0,,,,,,,,,,,,,,,,,,,,,
2011,1,West Bengal,99,0.53,0.91,,,,,,,,,,,,,,,,,,,,,
2011,1,West Bengal,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,West Bengal,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,West Bengal,3,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,West Bengal,4,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,West Bengal,5,0,1,,,,,,,,,,,,,,,,,,,,,
2011,0,West Bengal,99,0.28,0.68,,,,,,,,,,,,,,,,,,,,,
2011,0,West Bengal,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,0,West Bengal,2,0,1,,,,,,,,,,,,,,,,,,,,,
2011,0,West Bengal,3,0,1,,,,,,,,,,,,,,,,,,,,,
2011,0,West Bengal,4,0,1,,,,,,,,,,,,,,,,,,,,,
2011,0,West Bengal,5,0,0,,,,,,,,,,,,,,,,,,,,,
2011,99,West Bengal,99,0.46,0.85,,,,,,,,,,,,,,,,,,,,,
2011,99,West Bengal,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,West Bengal,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,West Bengal,3,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,West Bengal,4,0,1,,,,,,,,,,,,,,,,,,,,,
2011,99,West Bengal,5,0,1,,,,,,,,,,,,,,,,,,,,,
